day,LHS,RHS,case,T_star
54.19009690980963,31.49119374953028,10.788108966142692,Case 1: Classical Reed,426.1836275319713
55.212983388844435,32.88578961176409,11.190780185375228,Case 1: Classical Reed,426.1836275319713
56.23586986787924,34.33531573925205,11.605047543999355,Case 1: Classical Reed,426.1836275319713
57.25875634691403,35.84224136602927,12.031312285149841,Case 1: Classical Reed,426.1836275319713
58.281642825948836,37.40915038122147,12.469992775190953,Case 1: Classical Reed,426.1836275319713
59.30452930498364,39.03874634366867,12.92152509700028,Case 1: Classical Reed,426.1836275319713
60.32741578401844,40.73385775553449,13.386363672627871,Case 1: Classical Reed,426.1836275319713
61.35030226305324,42.49744360607541,13.864981916439534,Case 1: Classical Reed,426.1836275319713
62.37318874208804,44.33259919729088,14.357872919905247,Case 1: Classical Reed,426.1836275319713
63.39607522112284,46.24256226374443,14.86555016924077,Case 1: Classical Reed,426.1836275319713
64.41896170015764,48.2307193994484,15.388548297168786,Case 1: Classical Reed,426.1836275319713
65.44184817919245,50.30061280532722,15.927423870116414,Case 1: Classical Reed,426.1836275319713
66.46473465822724,52.45594737142878,16.482756212228807,Case 1: Classical Reed,426.1836275319713
67.48762113726204,54.70059810873745,17.055148267637577,Case 1: Classical Reed,426.1836275319713
68.51050761629685,57.038617946151604,17.6452275024848,Case 1: Classical Reed,426.1836275319713
69.53339409533164,59.47424590893454,18.253646848272925,Case 1: Classical Reed,426.1836275319713
70.55628057436644,62.01191569571745,18.881085688176707,Case 1: Classical Reed,426.1836275319713
71.57916705340125,64.65626467194714,19.528250888027117,Case 1: Classical Reed,426.1836275319713
72.60205353243605,67.41214329850006,20.195877873750828,Case 1: Classical Reed,426.1836275319713
73.62494001147084,70.28462501507158,20.88473175712721,Case 1: Classical Reed,426.1836275319713
74.64782649050565,73.2790165988489,21.595608511806695,Case 1: Classical Reed,426.1836275319713
75.67071296954045,76.40086901992794,22.329336201614787,Case 1: Classical Reed,426.1836275319713
76.69359944857526,79.65598881591815,23.08677626325919,Case 1: Classical Reed,426.1836275319713
77.71648592761005,83.05045000919885,23.86882484564265,Case 1: Classical Reed,426.1836275319713
78.73937240664485,86.59060659135874,24.676414208082363,Case 1: Classical Reed,426.1836275319713
79.76225888567966,90.28310560044704,25.510514179832683,Case 1: Classical Reed,426.1836275319713
80.78514536471445,94.13490081781455,26.37213368340922,Case 1: Classical Reed,426.1836275319713
81.80803184374925,98.15326711251072,27.26232232432011,Case 1: Classical Reed,426.1836275319713
82.83091832278406,102.3458154624306,28.18217204991607,Case 1: Classical Reed,426.1836275319713
83.85380480181885,106.72050868268856,29.132818880186342,Case 1: Classical Reed,426.1836275319713
84.87669128085365,111.2856778930107,30.115444713443615,Case 1: Classical Reed,426.1836275319713
85.89957775988846,116.05003975731964,31.131279209964674,Case 1: Classical Reed,426.1836275319713
86.92246423892325,121.02271453008095,32.181601756773546,Case 1: Classical Reed,426.1836275319713
87.94535071795805,126.21324494547487,33.26774351689354,Case 1: Classical Reed,426.1836275319713
88.96823719699286,131.6316159869366,34.39108956651613,Case 1: Classical Reed,426.1836275319713
89.99112367602766,137.28827557620434,35.55308112368666,Case 1: Classical Reed,426.1836275319713
91.01401015506246,143.19415622260132,36.75521787224157,Case 1: Classical Reed,426.1836275319713
92.03689663409726,149.3606976749513,37.99906038488173,Case 1: Classical Reed,426.1836275319713
93.05978311313206,155.79987062024443,39.28623264942398,Case 1: Classical Reed,426.1836275319713
94.08266959216687,162.5242014749154,40.61842470242334,Case 1: Classical Reed,426.1836275319713
95.10555607120166,169.5467983164221,41.99739537452756,Case 1: Classical Reed,426.1836275319713
96.12844255023646,176.88137800466816,43.42497515209034,Case 1: Classical Reed,426.1836275319713
97.15132902927127,184.5422945447094,44.90306915973958,Case 1: Classical Reed,426.1836275319713
98.17421550830606,192.544568744149,46.43366026878074,Case 1: Classical Reed,426.1836275319713
99.19710198734086,200.90391922062602,48.018812336491465,Case 1: Classical Reed,426.1836275319713
100.21998846637567,209.63679481681552,49.66067358155307,Case 1: Classical Reed,426.1836275319713
101.24287494541046,218.760408482473,51.36148010105766,Case 1: Classical Reed,426.1836275319713
102.26576142444527,228.29277268514937,53.12355953472587,Case 1: Classical Reed,426.1836275319713
103.28864790348007,238.25273641334482,54.94933488216945,Case 1: Classical Reed,426.1836275319713
104.31153438251486,248.66002383807955,56.8413284792426,Case 1: Classical Reed,426.1836275319713
105.33442086154967,259.5352747010197,58.80216613973461,Case 1: Classical Reed,426.1836275319713
106.35730734058447,270.9000864995444,60.8345814688702,Case 1: Classical Reed,426.1836275319713
107.38019381961927,282.77705854135957,62.9414203553048,Case 1: Classical Reed,426.1836275319713
108.40308029865407,295.18983794350373,65.1256456485235,Case 1: Classical Reed,426.1836275319713
109.42596677768887,308.16316765280794,67.39034202877687,Case 1: Classical Reed,426.1836275319713
110.44885325672367,321.7229365671117,69.73872107692034,Case 1: Classical Reed,426.1836275319713
111.47173973575848,335.89623183869963,72.17412655174788,Case 1: Classical Reed,426.1836275319713
112.49462621479327,350.7113934435988,74.70003988265333,Case 1: Classical Reed,426.1836275319713
113.51751269382807,366.19807110247217,77.32008588567898,Case 1: Classical Reed,426.1836275319713
114.54039917286288,382.38728364087797,80.03803871125544,Case 1: Classical Reed,426.1836275319713
115.56328565189767,399.31148087862516,82.85782803216757,Case 1: Classical Reed,426.1836275319713
116.58617213093248,417.0046081398032,85.78354548051846,Case 1: Classical Reed,426.1836275319713
117.60905860996728,435.50217347679654,88.81945134269763,Case 1: Classical Reed,426.1836275319713
118.63194508900207,454.841317703189,91.96998152159381,Case 1: Classical Reed,426.1836275319713
119.65483156803688,475.0608873318532,95.23975477551531,Case 1: Classical Reed,426.1836275319713
120.67771804707168,496.2015105157678,98.63358024351142,Case 1: Classical Reed,426.1836275319713
121.70060452610647,518.3056760900695,102.15646526699419,Case 1: Classical Reed,426.1836275319713
122.72349100514128,541.4178158145683,105.81362351778368,Case 1: Classical Reed,426.1836275319713
123.74637748417608,565.5843899164029,109.61048344288342,Case 1: Classical Reed,426.1836275319713
124.76926396321088,590.8539760325606,113.55269703649276,Case 1: Classical Reed,426.1836275319713
125.79215044224568,617.2773616516953,117.64614894993018,Case 1: Classical Reed,426.1836275319713
126.81503692128048,644.9076401539454,121.89696595030043,Case 1: Classical Reed,426.1836275319713
127.83792340031528,673.8003105462406,126.31152673888698,Case 1: Classical Reed,426.1836275319713
128.8608098793501,704.013380988741,130.89647214035372,Case 1: Classical Reed,426.1836275319713
129.8836963583849,735.6074762057948,135.65871567395266,Case 1: Classical Reed,426.1836275319713
130.90658283741968,768.6459488716396,140.6054545179917,Case 1: Classical Reed,426.1836275319713
131.9294693164545,803.1949950573246,145.7441808788551,Case 1: Classical Reed,426.1836275319713
132.9523557954893,839.3237738206838,151.08269377587584,Case 1: Classical Reed,426.1836275319713
133.97524227452408,877.1045310156471,156.62911125331354,Case 1: Classical Reed,426.1836275319713
134.9981287535589,916.6127273906374,162.3918830306306,Case 1: Classical Reed,426.1836275319713
136.0210152325937,957.9271710380884,168.37980360209932,Case 1: Classical Reed,426.1836275319713
137.04390171162848,1001.1301542482814,174.60202579662763,Case 1: Classical Reed,426.1836275319713
138.0667881906633,1046.3075948105113,181.06807480842258,Case 1: Classical Reed,426.1836275319713
139.0896746696981,1093.549181792841,187.78786270881912,Case 1: Classical Reed,426.1836275319713
140.11256114873288,1142.948525818511,194.7717034492114,Case 1: Classical Reed,426.1836275319713
141.1354476277677,1194.603313842047,202.03032836457734,Case 1: Classical Reed,426.1836275319713
142.1583341068025,1248.6154684112905,209.57490218653913,Case 1: Classical Reed,426.1836275319713
143.18122058583728,1305.0913113824918,217.4170395742428,Case 1: Classical Reed,426.1836275319713
144.2041070648721,1364.1417320347362,225.56882217063972,Case 1: Classical Reed,426.1836275319713
145.2269935439069,1425.8823595060978,234.04281619082658,Case 1: Classical Reed,426.1836275319713
146.24988002294168,1490.4337394480917,242.85209054819873,Case 1: Classical Reed,426.1836275319713
147.2727665019765,1557.9215147658272,252.0102355229788,Case 1: Classical Reed,426.1836275319713
148.2956529810113,1628.4766102794288,261.53138197646496,Case 1: Classical Reed,426.1836275319713
149.3185394600461,1702.235421107097,271.43022111292026,Case 1: Classical Reed,426.1836275319713
150.3414259390809,1779.3400045315082,281.72202478940176,Case 1: Classical Reed,426.1836275319713
151.3643124181157,1859.9382750688253,292.4226663720838,Case 1: Classical Reed,426.1836275319713
152.3871988971505,1944.1842024133398,303.5486421356329,Case 1: Classical Reed,426.1836275319713
153.4100853761853,2032.2380118800982,315.11709320000887,Case 1: Classical Reed,426.1836275319713
154.4329718552201,2124.2663869128214,327.1458279966543,Case 1: Classical Reed,426.1836275319713
155.4558583342549,2220.4426731644407,339.65334525333526,Case 1: Classical Reed,426.1836275319713
156.4787448132897,2320.947083592724,352.6588574839993,Case 1: Classical Reed,426.1836275319713
157.5016312923245,2425.966903943199,366.18231496680835,Case 1: Classical Reed,426.1836275319713
158.5245177713593,2535.6966979152794,380.24443018991354,Case 1: Classical Reed,426.1836275319713
159.5474042503941,2650.3385112261467,394.86670274082076,Case 1: Classical Reed,426.1836275319713
160.5702907294289,2770.102073698316,410.07144461092156,Case 1: Classical Reed,426.1836275319713
161.59317720846371,2895.2049984025675,425.8818058822687,Case 1: Classical Reed,426.1836275319713
162.6160636874985,3025.872976786336,442.3218007587526,Case 1: Classical Reed,426.1836275319713
163.6389501665333,3162.3399686096254,459.41633389852217,Case 1: Classical Reed,426.1836275319713
164.66183664556812,3304.8483853945786,477.19122699872065,Case 1: Classical Reed,426.1836275319713
165.6847231246029,3453.6492659723717,495.67324557746286,Case 1: Classical Reed,426.1836275319713
166.7076096036377,3609.0024425801344,514.8901258912575,Case 1: Classical Reed,426.1836275319713
167.73049608267252,3771.1766958229377,534.8706019190339,Case 1: Classical Reed,426.1836275319713
168.7533825617073,3940.449896669786,555.64443233619,Case 1: Classical Reed,426.1836275319713
169.7762690407421,4117.109133499006,577.2424273939555,Case 1: Classical Reed,426.1836275319713
170.79915551977692,4301.450822047597,599.6964756106763,Case 1: Classical Reed,426.1836275319713
171.8220419988117,4493.780795950307,623.0395701723105,Case 1: Classical Reed,426.1836275319713
172.8449284778465,4694.414375378672,647.3058349296269,Case 1: Classical Reed,426.1836275319713
173.86781495688132,4903.676411107748,672.5305498691545,Case 1: Classical Reed,426.1836275319713
174.8907014359161,5121.901301150068,698.7501759240067,Case 1: Classical Reed,426.1836275319713
175.9135879149509,5349.432976901664,726.002378979008,Case 1: Classical Reed,426.1836275319713
176.93647439398572,5586.624855546742,754.326052912468,Case 1: Classical Reed,426.1836275319713
177.95936087302053,5833.839755265181,783.7613415041955,Case 1: Classical Reed,426.1836275319713
178.9822473520553,6091.449769582125,814.3496590259665,Case 1: Classical Reed,426.1836275319713
180.00513383109012,6359.836096993772,846.1337093168885,Case 1: Classical Reed,426.1836275319713
181.02802031012493,6639.38882179861,879.1575031316884,Case 1: Classical Reed,426.1836275319713
182.0509067891597,6930.506641861813,913.4663735351024,Case 1: Classical Reed,426.1836275319713
183.07379326819452,7233.596538844321,949.1069891003191,Case 1: Classical Reed,426.1836275319713
184.09667974722933,7549.073386239367,986.1273646537178,Case 1: Classical Reed,426.1836275319713
185.1195662262641,7877.359490382249,1024.576869292298,Case 1: Classical Reed,426.1836275319713
186.14245270529892,8218.884059435968,1064.506231383954,Case 1: Classical Reed,426.1836275319713
187.16533918433373,8574.082595210082,1105.9675402445816,Case 1: Classical Reed,426.1836275319713
188.1882256633685,8943.396202548598,1149.0142441697037,Case 1: Classical Reed,426.1836275319713
189.21111214240332,9327.270810926106,1193.7011444822313,Case 1: Classical Reed,426.1836275319713
190.23399862143813,9726.156302828835,1240.0843852421956,Case 1: Classical Reed,426.1836275319713
191.2568851004729,10140.505543470541,1288.221438248844,Case 1: Classical Reed,426.1836275319713
192.27977157950772,10570.773306411815,1338.1710829510694,Case 1: Classical Reed,426.1836275319713
193.30265805854253,11017.415089717571,1389.9933808680898,Case 1: Classical Reed,426.1836275319713
194.32554453757731,11480.885817412705,1443.7496441098872,Case 1: Classical Reed,426.1836275319713
195.34843101661212,11961.638421182744,1499.5023975755219,Case 1: Classical Reed,426.1836275319713
196.37131749564693,12460.122297526066,1557.315334397935,Case 1: Classical Reed,426.1836275319713
197.39420397468172,12976.781635902267,1617.253264196334,Case 1: Classical Reed,426.1836275319713
198.41709045371653,13512.053613845537,1679.3820536918938,Case 1: Classical Reed,426.1836275319713
199.43997693275134,14066.366455532609,1743.7685592401274,Case 1: Classical Reed,426.1836275319713
200.46286341178612,14640.13735091737,1810.4805508337765,Case 1: Classical Reed,426.1836275319713
201.48574989082093,15233.770233277635,1879.5866271340797,Case 1: Classical Reed,426.1836275319713
202.50863636985574,15847.653413872307,1951.1561210963948,Case 1: Classical Reed,426.1836275319713
203.53152284889055,16482.15707338398,2025.258995768306,Case 1: Classical Reed,426.1836275319713
204.55440932792533,17137.63061093139,2101.9657298555653,Case 1: Classical Reed,426.1836275319713
205.57729580696014,17814.399852682902,2181.3471926737116,Case 1: Classical Reed,426.1836275319713
206.60018228599495,18512.76412348969,2263.4745081311357,Case 1: Classical Reed,426.1836275319713
207.62306876502973,19232.99318648846,2348.418907423858,Case 1: Classical Reed,426.1836275319713
208.64595524406454,19975.32405730187,2436.2515701630987,Case 1: Classical Reed,426.1836275319713
209.66884172309935,20739.95770128369,2527.0434537047604,Case 1: Classical Reed,426.1836275319713
210.69172820213413,21527.055624217715,2620.865110505145,Case 1: Classical Reed,426.1836275319713
211.71461468116894,22336.73636897368,2717.786493390693,Case 1: Classical Reed,426.1836275319713
212.73750116020375,23169.071932840987,2817.87674870013,Case 1: Classical Reed,426.1836275319713
213.76038763923853,24024.084122594137,2921.203997337569,Case 1: Classical Reed,426.1836275319713
214.78327411827334,24901.740866763987,3027.835103862162,Case 1: Classical Reed,426.1836275319713
215.80616059730815,25801.95250708943,3137.835433836549,Case 1: Classical Reed,426.1836275319713
216.82904707634293,26724.56809367083,3251.2685997608423,Case 1: Classical Reed,426.1836275319713
217.85193355537774,27669.37171090892,3368.1961960313142,Case 1: Classical Reed,426.1836275319713
218.87482003441255,28636.07886386391,3488.6775234835327,Case 1: Classical Reed,426.1836275319713
219.89770651344733,29624.332957165938,3612.7693042075516,Case 1: Classical Reed,426.1836275319713
220.92059299248214,30633.70190100086,3740.5253874565065,Case 1: Classical Reed,426.1836275319713
221.94347947151695,31663.674880951497,3871.996447610524,Case 1: Classical Reed,426.1836275319713
222.96636595055173,32713.65933052571,4007.229675302017,Case 1: Classical Reed,426.1836275319713
223.98925242958654,33782.97814700718,4146.268462956967,Case 1: Classical Reed,426.1836275319713
225.01213890862135,34870.8671927535,4289.152086155996,Case 1: Classical Reed,426.1836275319713
226.03502538765613,35976.47312519402,4435.915382370372,Case 1: Classical Reed,426.1836275319713
227.05791186669094,37098.85159946601,4586.588428775639,Case 1: Classical Reed,426.1836275319713
228.08079834572575,38236.96588783493,4741.196220991433,Case 1: Classical Reed,426.1836275319713
229.10368482476053,39389.685959694994,4899.758354734783,Case 1: Classical Reed,426.1836275319713
230.12657130379534,40555.788064998036,5062.288712505308,Case 1: Classical Reed,426.1836275319713
231.14945778283015,41733.95486235318,5228.795157540423,Case 1: Classical Reed,426.1836275319713
232.17234426186496,42922.77613074265,5399.279237386212,Case 1: Classical Reed,426.1836275319713
233.19523074089975,44120.75010076594,5573.73589951941,Case 1: Classical Reed,426.1836275319713
234.21811721993456,45326.28543754001,5752.153221528564,Case 1: Classical Reed,426.1836275319713
235.24100369896937,46537.70390283006,5934.512158412545,Case 1: Classical Reed,426.1836275319713
236.26389017800415,47753.243718672216,6120.786309581939,Case 1: Classical Reed,426.1836275319713
237.28677665703896,48971.06364868546,6310.941708148523,Case 1: Classical Reed,426.1836275319713
238.30966313607377,50189.24780649973,6504.936635060622,Case 1: Classical Reed,426.1836275319713
239.33254961510855,51405.81119329935,6702.72146058373,Case 1: Classical Reed,426.1836275319713
240.35543609414336,52618.70595846326,6904.2385155357415,Case 1: Classical Reed,426.1836275319713
241.37832257317817,53825.82836877461,7109.421994563196,Case 1: Classical Reed,426.1836275319713
242.40120905221295,55025.02646277434,7318.197893589055,Case 1: Classical Reed,426.1836275319713
243.42409553124776,56214.10835766699,7530.483983371717,Case 1: Classical Reed,426.1836275319713
244.44698201028257,57390.85116691156,7746.189820893533,Case 1: Classical Reed,426.1836275319713
245.46986848931735,58553.01047737178,7965.21680004069,Case 1: Classical Reed,426.1836275319713
246.49275496835216,59698.330325853705,8187.458242752718,Case 1: Classical Reed,426.1836275319713
247.51564144738697,60824.553606172645,8412.799531506742,Case 1: Classical Reed,426.1836275319713
248.53852792642175,61929.43282975528,8641.118283663947,Case 1: Classical Reed,426.1836275319713
249.56141440545656,63010.74115536905,8872.284567847835,Case 1: Classical Reed,426.1836275319713
250.58430088449137,64066.28359704542,9106.161162148159,Case 1: Classical Reed,426.1836275319713
251.60718736352615,65093.908313796805,9342.603853557985,Case 1: Classical Reed,426.1836275319713
252.63007384256096,66091.51788044888,9581.461777655666,Case 1: Classical Reed,426.1836275319713
253.65296032159577,67057.08043596926,9822.577797149377,Case 1: Classical Reed,426.1836275319713
254.67584680063055,67988.64060415517,10065.788917510348,Case 1: Classical Reed,426.1836275319713
255.69873327966536,68884.33008153147,10310.926737539145,Case 1: Classical Reed,426.1836275319713
256.7216197587002,69742.37778886168,10557.817932346486,Case 1: Classical Reed,426.1836275319713
257.744506237735,70561.11948578666,10806.284765886001,Case 1: Classical Reed,426.1836275319713
258.7673927167698,71339.00675277738,11056.145629862773,Case 1: Classical Reed,426.1836275319713
259.79027919580454,72074.61525075219,11307.215605558016,Case 1: Classical Reed,426.1836275319713
260.81316567483935,72766.6521762943,11559.307044867282,Case 1: Classical Reed,426.1836275319713
261.83605215387416,73413.96283927471,11812.23016664493,Case 1: Classical Reed,426.1836275319713
262.858938632909,74015.53629971255,12065.793664290668,Case 1: Classical Reed,426.1836275319713
263.8818251119438,74570.51001169551,12319.805320402666,Case 1: Classical Reed,426.1836275319713
264.9047115909786,75078.173433956,12574.072624260707,Case 1: Classical Reed,426.1836275319713
265.92759807001335,75537.9705790306,12828.403387891432,Case 1: Classical Reed,426.1836275319713
266.95048454904816,75949.50148560716,13082.606356506798,Case 1: Classical Reed,426.1836275319713
267.97337102808297,76312.52261144285,13336.49180919383,Case 1: Classical Reed,426.1836275319713
268.9962575071178,76626.94615690263,13589.872145871035,Case 1: Classical Reed,426.1836275319713
270.0191439861526,76892.83834148136,13842.562456703723,Case 1: Classical Reed,426.1836275319713
271.0420304651874,77110.41666743607,14094.381070394553,Case 1: Classical Reed,426.1836275319713
272.0649169442222,77280.04621566148,14345.150078021668,Case 1: Classical Reed,426.1836275319713
273.08780342325696,77402.23502902291,14594.695829389218,Case 1: Classical Reed,426.1836275319713
274.11068990229177,77477.62864736414,14842.849399172257,Case 1: Classical Reed,426.1836275319713
275.1335763813266,77507.00386621157,15089.44702048038,Case 1: Classical Reed,426.1836275319713
276.1564628603614,77491.2617977079,15334.33048381965,Case 1: Classical Reed,426.1836275319713
277.1793493393962,77431.42031746579,15577.347499802245,Case 1: Classical Reed,426.1836275319713
278.202235818431,77328.60598480441,15818.352024325422,Case 1: Classical Reed,426.1836275319713
279.22512229746576,77184.04552621706,16057.204545316314,Case 1: Classical Reed,426.1836275319713
280.24800877650057,76999.05697294204,16293.772330504753,Case 1: Classical Reed,426.1836275319713
281.2708952555354,76775.04054322997,16527.92963604629,Case 1: Classical Reed,426.1836275319713
282.2937817345702,76513.46935838625,16759.55787615952,Case 1: Classical Reed,426.1836275319713
283.316668213605,76215.88007902393,16988.545754266255,Case 1: Classical Reed,426.1836275319713
284.3395546926398,75883.86354429317,17214.789356426438,Case 1: Classical Reed,426.1836275319713
285.36244117167456,75519.0554922918,17438.19220813713,Case 1: Classical Reed,426.1836275319713
286.38532765070937,75123.12743453505,17658.66529581542,Case 1: Classical Reed,426.1836275319713
287.4082141297442,74697.77775141461,17876.127054508288,Case 1: Classical Reed,426.1836275319713
288.431100608779,74244.72306914387,18090.503323564157,Case 1: Classical Reed,426.1836275319713
289.4539870878138,73765.68997191242,18301.727272163622,Case 1: Classical Reed,426.1836275319713
290.4768735668486,73262.40709598233,18509.739296739448,Case 1: Classical Reed,426.1836275319713
291.49976004588336,72736.59764538812,18714.486892417717,Case 1: Classical Reed,426.1836275319713
292.5226465249182,72189.97236186246,18915.924500686386,Case 1: Classical Reed,426.1836275319713
293.545533003953,71624.2229747034,19114.013335543652,Case 1: Classical Reed,426.1836275319713
294.5684194829878,71041.01614963068,19308.7211903984,Case 1: Classical Reed,426.1836275319713
295.5913059620226,70441.98794931389,19500.02222799238,Case 1: Classical Reed,426.1836275319713
296.6141924410574,69828.73881227468,19687.896755586396,Case 1: Classical Reed,426.1836275319713
297.6370789200922,69202.8290513114,19872.33098760911,Case 1: Classical Reed,426.1836275319713
298.659965399127,68565.77486751738,20053.316797902044,Case 1: Classical Reed,426.1836275319713
299.6828518781618,67919.04487138182,20230.851463617084,Case 1: Classical Reed,426.1836275319713
300.7057383571966,67264.05709840255,20404.93740273095,Case 1: Classical Reed,426.1836275319713
301.7286248362314,66602.17650309535,20575.581907039177,Case 1: Classical Reed,426.1836275319713
302.7515113152662,65934.7129122675,20742.796872381023,Case 1: Classical Reed,426.1836275319713
303.774397794301,65262.91941590483,20906.59852772978,Case 1: Classical Reed,426.1836275319713
304.7972842733358,64587.991171997106,21067.007164662085,Case 1: Classical Reed,426.1836275319713
305.8201707523706,63911.06460006314,21224.04686859389,Case 1: Classical Reed,426.1836275319713
306.8430572314054,63233.21693700785,21377.745253047102,Case 1: Classical Reed,426.1836275319713
307.8659437104402,62555.46612821706,21528.133198084426,Case 1: Classical Reed,426.1836275319713
308.888830189475,61878.77102643318,21675.24459392811,Case 1: Classical Reed,426.1836275319713
309.9117166685098,61204.03187092659,21819.116090656364,Case 1: Classical Reed,426.1836275319713
310.9346031475446,60532.0910197342,21959.786854756458,Case 1: Classical Reed,426.1836275319713
311.9574896265794,59863.73390825987,22097.298333199673,Case 1: Classical Reed,426.1836275319713
312.9803761056142,59199.69020826086,22231.694025598856,Case 1: Classical Reed,426.1836275319713
314.003262584649,58540.6351621696,22363.019264906747,Case 1: Classical Reed,426.1836275319713
315.0261490636838,57887.19106877061,22491.32100701991,Case 1: Classical Reed,426.1836275319713
316.0490355427186,57239.92889744333,22616.647629564904,Case 1: Classical Reed,426.1836275319713
317.0719220217534,56599.37000946743,22739.048740061382,Case 1: Classical Reed,426.1836275319713
318.0948085007882,55965.9879662327,22858.57499358339,Case 1: Classical Reed,426.1836275319713
319.117694979823,55340.210405589394,22975.277919970136,Case 1: Classical Reed,426.1836275319713
320.1405814588578,54722.420968981685,23089.20976057896,Case 1: Classical Reed,426.1836275319713
321.1634679378926,54112.961263422425,23200.42331451447,Case 1: Classical Reed,426.1836275319713
322.18635441692743,53512.132843761145,23308.971794223202,Case 1: Classical Reed,426.1836275319713
323.2092408959622,52920.19920207203,23414.9086902957,Case 1: Classical Reed,426.1836275319713
