day,feed_accumulated,premium_accumulated,indemnity,stocking_compounded
61.322645290581164,363.71149342468823,3532.5871204907403,12938.477276010228,5042.178722085753
62.22444889779559,384.7565237013052,3585.077181910843,13012.635281877649,5042.801644802327
63.12625250501002,406.77178233774026,3637.5849485710255,13087.781353383918,5043.424644476251
64.02805611222445,429.79396585666393,3690.1105738983247,13163.952271156171,5044.047721117031
64.92985971943888,453.8610839536306,3742.6542169960026,13241.186255763198,5044.670874734178
65.83166332665331,479.0125113801742,3795.216042774447,13319.522757301382,5045.294105337201
66.73346693386773,505.2890418961553,3847.7962223443183,13399.002714771133,5045.917412935609
67.63527054108216,532.7329443724784,3900.3949329882994,13479.668626912468,5046.540797538916
68.5370741482966,561.3880211287021,3953.012358534026,13561.564552205018,5047.164259156637
69.43887775551102,591.2996685935726,4005.6486896726947,13644.736108868028,5047.7877977982835
70.34068136272545,622.514940380165,4058.304124012397,13729.230476360337,5048.411413473373
71.24248496993988,655.0826128710753,4110.97886636209,13815.096657730528,5049.035106191421
72.14428857715431,689.0532534130477,4163.673129071321,13902.385376772741,5049.658875961946
73.04609218436873,724.4792912244535,4216.387132370629,13991.149211676611,5050.282722794469
73.94789579158316,761.4150911232426,4269.121104447077,14081.442804168088,5050.90664669851
74.8496993987976,799.9170301873647,4321.87528187084,14173.322859509419,5051.530647683588
75.75150300601203,840.0435774641345,4374.649909895205,14266.848146499171,5052.154725759228
76.65330661322645,881.8553768497202,4427.445242980334,14362.079497472214,5052.778880934953
77.55511022044088,925.4153332647641,4480.261544870686,14459.080063641117,5053.403113220288
78.45691382765531,970.7887022571379,4533.099089049719,14557.915347456536,5054.027422624762
79.35871743486975,1018.0431831680726,4585.958159029448,14658.653228252873,5054.651809157898
80.26052104208416,1067.2490160032307,4638.839048737781,14761.364294736206,5055.276272829229
81.1623246492986,1118.479082155894,4691.742062851318,14866.121845384889,5055.900813648282
82.06412825651303,1171.8090091351694,4744.66751747364,14973.001888449564,5056.525431624589
82.96593186372745,1227.3172794581021,4797.6157400943,15082.083142895031,5057.150126767681
83.86773547094188,1285.0853438707384,4850.58707047847,15193.447407435866,5057.774899087094
84.76953907815631,1345.197739069568,4903.581860946738,15307.179495068343,5058.39974859236
85.67134268537075,1407.7422101013588,4956.600476912457,15423.36742359797,5059.024675293016
86.57314629258516,1472.8098376262594,5009.643297489807,15542.10274013094,5059.649679198598
87.4749498997996,1540.4951702360277,5062.710715733256,15663.48052107412,5060.274760318646
88.37675350701403,1610.896362026599,5115.803139143447,15787.59937213506,5060.899918662697
89.27855711422846,1684.1153156316857,5168.920990443872,15914.561477889662,5061.525154240292
90.18036072144288,1760.2578309318812,5222.064708119241,16044.47314569169,5062.150467060973
91.08216432865731,1839.433759661771,5275.2347466284145,16177.44450188851,5062.775857134283
91.98396793587175,1921.7571661458228,5328.431577691089,16313.590069384245,5063.401324469766
92.88577154308618,2007.3464944023435,5381.655690787379,16453.02892892409,5064.026869076967
93.7875751503006,2096.3247418636342,5434.907593632842,16595.884719094283,5064.652490965433
94.68937875751503,2188.8196399694843,5488.187812908615,16742.285636322154,5065.278190144709
95.59118236472946,2284.963841900523,5541.496894859835,16892.364801535154,5065.903966624345
96.49298597194388,2384.8951177275667,5594.835406405654,17046.26051733601,5066.5298204138935
97.39478957915831,2488.756557262948,5648.203935203213,17204.116308112,5067.1557515229015
98.29659318637275,2596.6967809100242,5701.603091353586,17366.081529296862,5067.781759960924
99.19839679358718,2708.8701588174977,5755.033507863413,17532.311371791664,5068.4078457375135
100.1002004008016,2825.4370386559317,5808.495841728134,17702.96686196476,5069.034008862224
101.00200400801603,2946.56398234485,5861.990774888258,17878.215073973653,5069.660249344613
101.90380761523046,3072.424012070089,5915.519014695622,18058.229779155048,5070.286567194235
102.8056112224449,3203.1968659427143,5969.081295101421,18243.191220535984,5070.91296242065
103.70741482965931,3339.0692636626122,6022.678377696487,18433.286984534352,5071.539435033416
104.60921843687375,3480.235182562032,6076.311052794988,18628.712064615378,5072.165985042096
105.51102204408818,3626.896144416737,6129.980141027485,18829.66886129159,5072.792612456248
106.41282565130261,3779.2615134251055,6183.686494392715,19036.367392079846,5073.419317285438
107.31462925851703,3937.548805768438,6237.430997014487,19249.02609933268,5074.046099539228
108.21643286573146,4101.98401117892,6291.214566235168,19467.871631733036,5074.672959227184
109.1182364729459,4272.801926954943,6345.03815421586,19693.139867447066,5075.2998963588725
110.02004008016031,4450.246504877396,6398.902749766716,19925.076006627063,5075.926910943862
110.92184368737475,4634.571211494007,6452.8093790195135,20163.93457141147,5076.554002991719
111.82364729458918,4826.039402253129,6506.759107341138,20409.979787461583,5077.181172512015
112.72545090180361,5024.924709982307,6560.75304106099,20663.48637775228,5077.808419514321
113.62725450901803,5231.511448221473,6614.792328678813,20924.73956876845,5078.435744008209
114.52905811623246,5446.095029934852,6668.878162209827,21194.036182098735,5079.063146003253
115.4308617234469,5668.982402140365,6723.011779254551,21471.684673564123,5079.690625509028
116.33266533066133,5900.4924970097145,6777.194464809082,21758.00513888254,5080.318182535108
117.23446893787575,6140.956700007098,6831.427553415156,22053.330251192732,5080.945817091071
118.13627254509018,6390.7193356488815,6885.7124308340335,22358.00547464888,5081.573529186496
119.03807615230461,6650.138171481147,6940.050535779165,22672.389969391916,5082.201318830962
119.93987975951904,6919.584940886425,6994.443361830076,22996.857297415143,5082.829186034049
120.84168336673346,7199.445885345009,7048.892460454538,23331.795422564213,5083.45713080534
121.7434869739479,7490.122316790352,7103.399441695538,23677.606998499214,5084.085153154416
122.64529058116233,7792.031200711461,7157.9659787605815,24034.710666154428,5084.713253090863
123.54709418837675,8105.605760668801,7212.593809246082,24403.541057509323,5085.341430624266
124.44889779559118,8431.2961049027,7267.284737244065,24784.55034845489,5085.969685764211
125.35070140280561,8769.569875725849,7322.040636399918,25178.20840133355,5086.598018520285
126.25250501002004,9120.912922402778,7376.8634522723,25585.002817630804,5087.2264289020795
127.15430861723446,9485.82999823049,7431.7552047413465,26005.440352816302,5087.854916919181
128.0561122244489,9864.845482544097,7486.717992928272,26440.047097608847,5088.483482581184
128.9579158316633,10258.504128380717,7541.753996278226,26889.370104788602,5089.112125897678
129.85971943887776,10667.371836542716,7596.865477525159,27353.97797920726,5089.740846878259
130.76152304609218,11092.03645680803,7652.054787536533,27834.4608787649,5090.369645532521
131.66332665330663,11533.108617041173,7707.324368103608,28331.43172502672,5090.99852187006
132.56513026052104,11991.222580961508,7762.676755440648,28845.527003038027,5091.627475900473
133.46693386773546,12467.037135328535,7818.114583399295,29377.408109389955,5092.2565076333585
134.3687374749499,12961.236507303247,7873.640587395794,29927.76250418295,5092.885617078316
135.27054108216433,13474.531312743235,7929.257607947373,30497.303711026692,5093.5148042449455
136.17234468937875,14007.659536184978,7984.968594828635,31086.772415340634,5094.14406914285
137.0741482965932,14561.387543260003,8040.776612197765,31696.937781688073,5094.773411781633
137.9759519038076,15136.51112628204,8096.684843305297,32328.598687008638,5095.4028321708965
138.87775551102203,15733.856583729934,8152.69659443935,32982.585288021924,5096.032330320249
139.77955911823648,16354.2818343355,8208.81529829277,33659.759025161424,5096.661906239295
140.6813627254509,16998.677566465412,8265.044519263887,34361.0138822602,5097.291559937642
141.58316633266534,17667.968423464346,8321.387959822481,35087.27788926226,5097.921291424902
142.48496993987976,18363.11422559743,8377.849464682195,35839.51464709722,5098.5511007106825
143.38677354709418,19085.11122920018,8434.43302783824,36618.72502406639,5099.180987804596
144.28857715430863,19834.99342360547,8491.142797415678,37425.94716261647,5099.810952716255
145.19038076152304,20613.833866376124,8547.983079135836,38262.25822089355,5100.440995455272
146.09218436873746,21422.746057324406,8604.958344751616,39128.775704181666,5101.071116031264
146.9939879759519,22262.88535174467,8662.073236908003,40026.65970498385,5101.701314453846
147.89579158316633,23135.450413227118,8719.332578183707,40957.11438409088,5102.331590732636
148.79759519038078,24041.684706352637,8776.741376239452,41921.38804814071,5102.961944877251
149.6993987975952,24982.878029494237,8834.304829523377,42920.77556543559,5103.592376897313
150.6012024048096,25960.368087870396,8892.028334342056,43956.61942772548,5104.222886802442
151.50300601202406,26975.542106903104,8949.917495123509,45030.31281497182,5104.853474602259
152.40480961923848,28029.838485836244,9007.978128654653,46143.30061275351,5105.484140306389
153.3066132264529,29124.74849146156,9066.216274207189,47297.0797570095,5106.114883924455
154.20841683366734,30261.817991680775,9124.638202113178,48493.2022569158,5106.745705466084
155.11022044088176,31442.649228505634,9183.250419191598,49733.27626106595,5107.376604940902
156.01202404809618,32668.902629958604,9242.05968001337,51018.969587096246,5108.007582358537
156.91382765531063,33942.29866018607,9301.072994974858,52352.01023125293,5108.638637728619
157.81563126252505,35264.61970693591,9360.297639631392,53734.18735382316,5109.269771060777
158.7174348697395,36637.71200537638,9419.74116462457,55167.35448575779,5109.900982364644
159.6192384769539,38063.48759704664,9479.411404675655,56653.43114369378,5110.532271649852
160.52104208416833,39543.92632253042,9539.31648934449,58194.40614978893,5111.163638926037
161.42284569138278,41081.07784623014,9599.464851628292,59792.3377646198,5111.79508420283
162.3246492985972,42677.06371139214,9659.865242294862,61449.35592266368,5112.4266074898715
163.2264529058116,44334.079423292016,9720.526739299776,63167.664619441384,5113.058208796798
164.12825651302606,46054.39655823255,9781.458759025429,64949.54494934175,5113.689888133247
165.03006012024048,47840.36489573523,9842.671067357256,66797.35737428637,5114.32164550886
165.9318637274549,49694.41457102165,9904.173789644694,68713.54189434784,5114.953480933275
166.83366733466934,51619.05824457683,9965.977427041746,70700.6215001253,5115.585394416139
167.73547094188376,53616.893285271704,10028.092866831068,72761.20365366054,5116.217385967092
168.6372745490982,55690.60396318978,10090.531397633398,74897.98447448878,5116.849455595781
169.53907815631263,57842.963647953606,10153.30472325692,77113.7498346929,5117.4816033118495
170.44088176352705,60076.83700798847,10216.424971621507,79411.37598973924,5118.113829124947
171.3426853707415,62395.18220577969,10279.904711139254,81793.83349852118,5118.746133044721
172.2444889779559,64801.05308379371,10343.75696677389,84264.18855791331,5119.37851508082
173.14629258517033,67297.60133532796,10407.995232076972,86825.60717392834,5120.010975242896
174.04809619238478,69888.07865413735,10472.633488656758,89481.35559004715,5120.6435135406
174.9498997995992,72575.83885626736,10537.686216083011,92234.80148060308,5121.276129983585
175.85170340681364,75364.33996706682,10603.168409207286,95089.41762794413,5121.9088245815055
176.75350701402806,78257.14626593448,10669.09559614884,98048.78338269111,5122.541597344018
177.65531062124248,81257.93028089417,10735.48385256113,101116.5882208952,5123.174448280777
178.55711422845692,84370.4747246157,10802.3498186444,104296.63187903265,5123.807377401443
179.45891783567134,87598.67436307637,10869.710716393212,107592.82575224683,5124.440384715672
180.36072144288576,90946.53780757607,10937.584367347383,111009.19605125432,5125.073470233126
181.2625250501002,94418.18922037355,11005.989208518104,114549.88501761263,5125.706633963466
182.16432865731463,98017.86992376113,11074.944310215826,118219.1537838833,5126.339875916356
183.06613226452905,101749.93990195992,11144.469394716067,122021.3824309473,5126.973196101458
183.9679358717435,105618.87918478984,11214.584853698525,125961.07079292262,5127.606594528436
184.8697394789579,109629.28910166229,11285.311768139782,130042.84127469946,5128.24007120696
185.77154308617236,113785.89339406359,11356.671925698856,134271.43905494205,5128.873626146694
186.67334669338678,118093.53917432904,11428.687839766582,138651.73411348092,5129.507259357308
187.5751503006012,122557.19771819163,11501.382764601512,143188.721336881,5130.140970848472
188.47695390781564,127181.96507829241,11574.78071930741,147887.52052146848,5130.774760629854
189.37875751503006,131973.0625055934,11648.906504929893,152753.3773216475,5131.408628711131
190.28056112224448,136935.8366654395,11723.785724930165,157791.66466195232,5132.042575101974
191.18236472945893,142075.7596348617,11799.444804705156,163007.8811791209,5132.676599812056
192.08416833667334,147398.42866763644,11875.911005163005,168407.65096552396,5133.310702851055
192.98597194388776,152909.56571359452,11953.212444155866,173996.72356916594,5133.944884228647
193.8877755511022,158615.0166787238,12031.378119554893,179780.97399368495,5134.579143954511
194.78957915831663,164520.75041274325,12110.437924049322,185766.40118606284,5135.213482038324
195.69138276553107,170632.85741105033,12190.422666931625,191959.126790582,5135.84789848977
196.5931863727455,176957.5482182342,12271.36408804233,198365.39444580418,5136.482393318529
197.4949899799599,183501.1515207737,12353.294879382109,204991.5643595838,5137.116966534282
198.39679358717436,190270.1119170254,12436.248702944955,211844.1131704408,5137.751618146716
199.29859719438878,197270.98735323458,12520.260207839587,218929.6339475612,5138.386348165515
200.2004008016032,204510.4462150216,12605.365043791853,226254.8310012693,5139.021156600366
201.10220440881764,211995.26406463512,12691.599881242237,233826.51825961718,5139.656043460957
202.00400801603206,219732.320015224,12779.002426600311,241651.6136505824,5140.291008756975
202.9058116232465,227728.59273446724,12867.61144259091,249737.13195347096,5140.926052498113
203.80761523046093,235991.15607108397,12957.466757592687,258090.1847977266,5141.56117469406
204.70941883767534,244527.17429909427,13048.609278154165,266717.97950714984,5142.196375354509
205.6112224448898,253343.89697612496,13141.081004851372,275627.8072549075,5142.831654489154
206.5130260521042,262448.6534136324,13234.925045763131,284827.0442719935,5143.46701210769
207.41482965931863,271848.84675859177,13330.185630944561,294323.13633079623,5144.102448219813
208.31663326653307,281551.94768798625,13426.90812218056,304123.5955456,5144.73796283522
209.2184368737475,291565.4877193284,13525.139020288485,314236.00037258444,5145.37355596361
210.1202404809619,301897.0521424405,13624.925971745071,324667.98511419934,5146.009227614682
211.02204408817636,312554.27257978154,13726.317777384083,335427.2329830107,5146.644977798137
211.92384769539078,323544.8191847647,13829.364406225937,346521.4651636592,5147.280806523678
212.82565130260522,334876.3924897335,13934.11699581709,357958.42858261673,5147.916713801007
213.72745490981964,346556.71491748694,14040.627863537225,369745.8959079216,5148.552699639829
214.62925851703406,358593.5219725743,14148.950496149293,381891.659599181,5149.18876404985
215.5310621242485,370994.5531308395,14259.139554142897,394403.51457658364,5149.824907040777
216.43286573146293,383767.54244802106,14371.250880373967,407289.2543610273,5150.461128622318
217.33466933867734,396920.2089104642,14485.341493462663,420556.6503671873,5151.097428804181
218.2364729458918,410460.24655322736,14601.46958818289,434213.45093878085,5151.733807596077
219.1382765531062,424395.31437302014,14719.694537499548,448267.3781611527,5152.370265007719
220.04008016032063,438733.0260654749,14840.076864183691,462726.10641882836,5153.0068010488185
220.94188376753507,453480.9396181966,14962.678250694655,477597.26036542247,5153.64341572909
221.8436873747495,468646.54679285514,15087.56153240423,492888.3908258925,5154.280109058249
222.74549098196394,484237.262531249,15214.790676908367,508606.9716505542,5154.916881046012
223.64729458917836,500260.41432172916,15344.430788824226,524760.3984301104,5155.553731702097
224.54909819639278,516723.23156367685,15476.548080426743,541355.9670492776,5156.19066103622
225.45090180360722,533632.8349687726,15611.209851006428,558400.8707530781,5156.827669058106
226.35270541082164,550996.2260386312,15748.484488052803,575902.177181748,5157.464755777472
227.25450901803606,568820.276658957,15888.44143254721,593866.8220938253,5158.101921204044
228.1563126252505,587111.7188506827,16031.151179371767,612301.6092503002,5158.739165347542
229.05811623246493,605877.1347185912,16176.685239983632,631213.1936956958,5159.376488217693
229.95991983967937,625122.9466377083,16325.11611993574,650608.0741202881,5160.013889824223
230.8617234468938,644855.4077171675,16476.517303904966,670492.5772955029,5160.651370176859
231.7635270541082,665080.5925804946,16630.963214867865,690872.8471120403,5161.288929285329
232.66533066132266,685804.3885001272,16788.529186954613,711754.8445798726,5161.926567159364
233.56713426853707,707032.4869225551,16949.29146488035,733144.3411278997,5162.564283808694
234.4689378757515,728770.375418932,17113.327144828698,755046.9017433976,5163.202079243051
235.37074148296594,751023.3300938996,17280.714153222503,777467.8834981972,5163.8399534721675
236.27254509018036,773796.4084833661,17451.531232244477,800412.4194513839,5164.477906505781
237.17434869739478,797094.4429694641,17625.857863445253,823885.4180906846,5165.115938353624
238.07615230460922,820922.0347383374,17803.774261328068,847891.5629905965,5165.754049025434
238.97795591182364,845283.5483035912,17985.361346481488,872435.3001326045,5166.392238530951
239.8797595190381,870183.1066152721,18170.7006886717,897520.8359331428,5167.030506879912
240.7815631262525,895624.586771124,18359.874503009858,923152.1299147657,5167.668854082058
241.68336673346693,921611.6163436624,18552.96558347541,949332.8903002258,5168.307280147132
242.58517034068137,948147.5703333027,18750.057258437042,976066.5740124743,5168.945785084875
243.4869739478958,975235.5687544299,18951.23337159468,1.0033563865725026e6,5169.584368905033
244.3887775551102,1.0028784748579444e6,19156.57824938315,1.0312052768398996e6,5170.223031617352
245.29058116232466,1.0310788939904369e6,19366.176637878005,1.0596159331714592e6,5170.861773231574
246.19238476953907,1.0598391730868574e6,19580.11370482448,1.0885907871519197e6,5171.500593757452
247.0941883767535,1.0891614007903e6,19798.474950907643,1.1181320136717614e6,5172.1394932047315
247.99599198396794,1.119047408189342e6,20021.346195656522,1.148241530927205e6,5172.778471583165
248.89779559118236,1.1494987701604045e6,20248.81353956008,1.1789210004202058e6,5173.4175289025015
249.7995991983968,1.180516807299706e6,20480.96334519088,1.21017182770664e6,5174.056665172495
250.70140280561122,1.2121025884266396e6,20717.882152835315,1.2419951714282723e6,5174.6958804029
251.60320641282564,1.2442569336379752e6,20959.65667509214,1.274391931720726e6,5175.33517460347
252.5050100200401,1.276980417889868e6,21206.37375764252,1.3073627682042548e6,5175.974547783961
253.4068136272545,1.310273375082661e6,21458.120332772487,1.340908105554749e6,5176.61399995413
254.30861723446893,1.3441359026215582e6,21714.983393383944,1.3750281335037427e6,5177.253531123738
255.21042084168337,1.3785678664246092e6,21977.04995733345,1.4097228068384093e6,5177.893141302543
256.1122244488978,1.4135689063481288e6,22244.40701907746,1.44499184644162e6,5178.532830500307
257.01402805611224,1.4491384419984834e6,22517.141532989295,1.480834761736381e6,5179.17259872679
257.9158316633266,1.4852756788983054e6,22795.34037168017,1.5172508383625434e6,5179.812445991757
258.8176352705411,1.5219796149746063e6,23079.09029537122,1.5542391589444883e6,5180.452372304973
259.7194388777555,1.5592490473357476e6,23368.477920141246,1.5917986128049435e6,5181.092377676204
260.6212424849699,1.597082579304468e6,23663.589690952624,1.6299278959649939e6,5181.732462115217
261.52304609218436,1.635478627671876e6,23964.511862996864,1.668625511144085e6,5182.372625631777
262.4248496993988,1.6744354301454152e6,24271.330452284965,1.7078897764185313e6,5183.012868235657
263.32665330661325,1.7139510529486975e6,24584.13123267828,1.7477188464124072e6,5183.653189936626
264.22845691382764,1.7540233985511637e6,24902.999685823557,1.7881106990365335e6,5184.293590744458
265.1302605210421,1.794650213490839e6,25228.02098338113,1.829063167768892e6,5184.934070668924
266.03206412825654,1.8358290962620787e6,25559.279978325187,1.8705739437861554e6,5185.574629719798
266.9338677354709,1.877557505239196e6,25896.861175208636,1.9126405759636993e6,5186.215267906856
267.8356713426854,1.9198327666083062e6,26240.84872334244,1.9552604708756027e6,5186.855985239877
268.7374749498998,1.9626520822809457e6,26591.326379299786,1.9984309099302378e6,5187.496781728634
269.6392785571142,2.0060125377646363e6,26948.37748253481,2.042149062198508e6,5188.137657382909
270.54108216432866,2.0499111099668185e6,27312.08495016362,2.086411979440645e6,5188.778612212484
271.4428857715431,2.0943446749102226e6,27682.531259053285,2.131216623662435e6,5189.419646227138
272.3446893787575,2.1393100153393187e6,28059.79840865198,2.1765598673783285e6,5190.060759436655
273.24649298597194,2.184803828199009e6,28443.967990343775,2.222438493611455e6,5190.701951850817
274.1482965931864,2.23082273196836e6,28835.121043832816,2.2688491959626353e6,5191.34322347941
275.0501002004008,2.2773632738337936e6,29233.338213250896,2.3157886022382206e6,5191.984574332222
275.9519038076152,2.324421936687719e6,29638.699568135395,2.3632532718414245e6,5192.6260044190385
