t,cycle,biomass_kg,stock_value,feed_cost,premium_cost,premium_rate,hazard_rate,indemnity,fallow_days,phase,scenario
280.93294460641397,1,7305.353349581713,6.21535937890308e6,1.0045623781387989e6,31162.552906424484,111.90365670443516,4.857962083586395e-5,1.0439210961595757e6,0.0,production,Baseline
287.3177842565598,1,7459.568941765972,6.4996915672836825e6,1.0525948359581842e6,31944.7221896139,125.11008926476742,5.728632964456689e-5,1.0927402877211154e6,0.0,production,Baseline
293.7026239067055,1,7619.655843597603,6.781901395948641e6,1.1016727487631303e6,32825.728445499,142.86499904437972,6.876541702926307e-5,1.1427037388067134e6,0.0,production,Baseline
300.08746355685133,1,7786.3428870744165,7.062136376210286e6,1.151836896941782e6,33839.57942341684,166.7734341166383,8.384055509706324e-5,1.1938863070394988e6,0.0,production,Baseline
306.4723032069971,1,7960.318337946976,7.340597844326966e6,1.2031325772314048e6,35032.262956585415,198.99612771557423,0.00010357723744493485,1.2463792057849474e6,0.0,production,Baseline
312.85714285714283,1,8142.209264378579,7.617547736127898e6,1.2556094029474524e6,36465.79132954801,242.40497068748343,0.00012932802569214547,1.3002941374751714e6,0.0,production,Baseline
312.85714285714283,2,0.1,0.24728698198358734,0.0,0.0,56.7051380061524,0.00012932802569214547,8000.0,0.0,production,Baseline
318.3826813753562,2,1.0143594954522244,2.510670494342902,2.4756084477197042,314.26207365042205,57.01397692970662,0.00015775199725952748,8320.52373052722,0.0,production,Baseline
323.9082198935695,2,3.792822657647479,9.413843319612706,14.639574523803914,630.7083699227143,57.4132967389913,0.00019322569757510415,8652.922908674187,0.0,production,Baseline
329.43375841178283,2,9.642873147033635,24.07436499075734,50.06568591930651,949.9134396200934,57.9308281902084,0.0002372282013306938,9011.345865273279,0.0,production,Baseline
334.9592969299961,2,19.93471079204818,50.28518492697852,129.46181023000594,1272.6320833554219,58.6045418380217,0.00029138932362246365,9417.255306769197,0.0,production,Baseline
340.4848354482095,2,36.196806436652324,92.80938965142197,281.56745198048304,1599.8682409017779,59.487337729022485,0.00035742049574192896,9900.394628390995,0.0,production,Baseline
346.0103739664228,2,60.09949233071476,157.84499456771374,543.9953405790895,1932.97520301131,60.65376218606383,0.00043700038281474057,10499.729858137498,0.0,production,Baseline
351.5359124846361,2,93.42470906944476,253.74411304116083,963.9454191480974,2273.7995526420887,62.209106054258015,0.0005316079487439764,11264.307584151908,0.0,production,Baseline
357.0614510028495,2,138.02083462503487,392.1123995139778,1598.7111616785144,2624.8821095299895,64.30082068523998,0.000642301533602673,12253.962048897753,0.0,production,Baseline
362.5869895210628,2,195.7427382092607,589.4796169243165,2515.895339110666,2989.7266695764233,67.13136506330618,0.000769452183165329,13539.799853601875,0.0,production,Baseline
368.1125280392761,2,268.37873373701234,869.8333242099717,3793.257324014462,3373.1393428715555,70.9703140890714,0.0009124526383886181,15204.386613056784,0.0,production,Baseline
373.6380665574894,2,357.5677938590862,1268.4634537540096,5518.127385889375,3781.624638609064,76.16191869576815,0.0010694384211094355,17341.556521741568,0.0,production,Baseline
379.1636050757028,2,464.71217484449926,1837.8023795468587,7786.347919828334,4223.798913626462,83.12268156250819,0.001237071165805607,20055.76889353839,0.0,production,Baseline
384.68914359391607,2,590.8918497414451,2656.295555376867,10700.732512296845,4710.748280128288,92.32253170004077,0.0014104422876245757,23460.923442508483,0.0,production,Baseline
390.2146821121294,2,736.7879301849075,3841.8434239673816,14369.071737601627,5256.223880046017,104.24375822847587,0.0015831524397042322,27678.56165121706,0.0,production,Baseline
395.7402206303428,2,902.6222816066783,5572.05620376147,18901.757102074385,5876.5401548311675,119.31478379640481,0.0017476054267699086,32835.38980696898,0.0,production,Baseline
401.26575914855607,2,1088.1196554459718,8114.480565819543,24409.12809776099,6590.0433963348305,137.82148499212587,0.0018955238082448535,39060.093136719544,0.0,production,Baseline
406.7912976667694,2,1292.4964616286989,11871.044533668655,30998.67957740597,7416.048335583484,159.80651803443612,0.0020186513070372335,46479.481574606536,0.0,production,Baseline
412.3168361849827,2,1514.4782468954027,17442.05695959098,38772.28534337261,8373.226178491384,184.97513030061717,0.0021095628956519317,55214.10028145173,0.0,production,Baseline
417.84237470319607,2,1752.3451565318703,25715.752287633455,47823.59419622198,9477.543294176334,212.63141864869183,0.002162468548419147,65373.56434023914,0.0,production,Baseline
423.36791322140937,2,2004.0015430645221,37988.715241039354,58235.74355282249,10739.985676851362,241.66885560437615,0.002173882264614488,77051.99714375654,0.0,production,Baseline
428.8934517396227,2,2267.0640140552377,56119.1179142745,70079.51073883225,12164.419584216765,270.6312453102344,0.002143040944623155,90324.0422283435,0.0,production,Baseline
434.41899025783607,2,2538.9610808748384,82706.48064344628,83411.98501704144,13745.989691275974,297.84559236327476,0.002071997605622948,105241.9329709539,0.0,production,Baseline
439.94452877604937,2,2817.0361901685183,121276.21953984168,98275.80308892988,15470.414435176208,321.61017849291903,0.0019653718254055773,121834.02527112853,0.0,production,Baseline
445.4700672942627,2,3098.6473072073322,176423.43364705294,114698.94315938899,17314.401664278594,340.4050652661653,0.001829802979394233,140105.00672833083,0.0,production,Baseline
450.995605812476,2,3381.2563595896363,253840.38867387822,132695.052735162,19247.19435305636,353.0841098475152,0.0016732031960271679,160037.76439022282,0.0,production,Baseline
456.52114433068937,2,3662.5045527865527,360126.39401825896,152264.22416968437,21233.03951289659,359.01060053193464,0.0015039350061853086,181596.63772404386,0.0,production,Baseline
462.04668284890266,2,3940.2703957798904,502277.4641419569,173394.14048376007,23234.19175077117,358.11208949213704,0.0013300385674284182,204731.56734801104,0.0,production,Baseline
467.572221367116,2,4212.7092343816485,686803.8982692012,196061.50468417912,25213.983085336087,350.8495205632188,0.001158608292654305,229382.5878788124,0.0,production,Baseline
473.09775988532937,2,4478.275631176859,918545.3637034142,220233.62427951704,27139.516714203113,338.1147372912454,0.0009953780104882883,255484.1084317012,0.0,production,Baseline
478.62329840354266,2,4735.730770606139,1.1994234889734152e6,245870.0866319002,28983.65875205485,321.08359310853695,0.0008445292118371248,282968.58231562487,0.0,production,Baseline
484.148836921756,2,4984.132276051874,1.5275044457270803e6,272924.4232329352,30726.170290519458,301.0561988049643,0.0007086989515914623,311769.3040582306,0.0,production,Baseline
489.6743754399693,2,5222.822200608608,1.8967623736923756e6,301345.7234315887,32353.986330318898,279.3120899882593,0.0005891391040791293,341822.29560912866,0.0,production,Baseline
495.19991395818266,2,5451.397125220943,2.297700007013429e6,331080.1128018416,33860.782757902256,256.9989589012544,0.0004859687086592472,373067.35964815534,0.0,production,Baseline
500.72545247639596,2,5669.681248392603,2.7187042307682633e6,362072.0879004482,35246.0397675746,235.06289058514596,0.0003984639506676822,405448.4759685804,0.0,production,Baseline
506.2509909946093,2,5877.69616613854,3.1477167318960195e6,394265.6983718787,36513.83339473166,214.21875287389327,0.0003253415359046681,438913.76239259663,0.0,production,Baseline
511.77652951282266,2,6075.624746526772,3.573731868136122e6,427605.52232984884,37671.55613165943,194.953201387884,0.000265006027525822,473415.19896890305,0.0,production,Baseline
517.302068031036,2,6263.783847239026,3.987816447329687e6,462037.49948130694,38728.72017505804,177.5500092879946,0.0002157461839094894,508908.2289643498,0.0,production,Baseline
522.8276065492493,2,6442.595686934687,4.3835364227173105e6,497509.5756272708,39695.9375227326,162.12752662523127,0.0001758770050964832,545351.4170888395,0.0,production,Baseline
528.3531450674626,2,6612.560455993452,4.756891694826353e6,533972.2252633728,40584.12015602583,148.67982181451902,0.00014383208475042937,582706.1450057784,0.0,production,Baseline
533.878683585676,2,6774.2349959311605,5.105954905539378e6,571378.808766152,41403.902801146796,137.1156283844005,0.00011821510901022884,620936.4112637158,0.0,production,Baseline
539.4042221038893,2,6928.214804430629,5.43038759301153e6,609685.8507604869,42165.26666532953,127.29168842121176,9.782070708621245e-5,660008.7190352204,0.0,production,Baseline
544.9297606221025,2,7075.117517350287,5.730957749147406e6,648853.1966002098,42877.32690480004,119.03911418601162,8.163430949619111e-5,699892.0321617502,0.0,production,Baseline
550.4552991403159,2,7215.571144033428,6.009133125776208e6,688844.1112572582,43548.24780691874,112.18279778273691,6.881909772453397e-5,740557.7766866654,0.0,production,Baseline
555.9808376585293,2,7350.204029175432,6.266767634831238e6,729625.3049473919,44185.2455978573,106.55472503901792,5.869620629657372e-5,781979.8830473209,0.0,production,Baseline
561.5063761767426,2,7479.638078000809,6.505880288066555e6,771166.9433169671,44794.65497639797,102.00241509489814,5.072249309340071e-5,824134.8371507202,0.0,production,Baseline
567.031914694956,2,7604.48420195728,6.728509577809255e6,813442.5397444762,45382.025616892104,98.39376971709564,4.4468646346003834e-5,867001.7172414055,0.0,production,Baseline
572.5574532131692,2,7725.338082285296,6.93662210107962e6,856428.9367587765,45952.244369774504,95.61950508928786,3.959921933762012e-5,910562.258132791,0.0,production,Baseline
578.0829917313825,2,7842.779090480178,7.132064513873394e6,900106.2307253319,46509.66343047947,93.59414404550816,3.5855359818907174e-5,954800.8948694125,0.0,production,Baseline
583.6085302495959,2,7957.370463505735,7.316542320914694e6,944457.637776399,47058.23170090566,92.25635301456495,3.304047138024959e-5,999704.7963684028,0.0,production,Baseline
583.6085302495959,3,0.1,0.24728698198358734,0.0,0.0,55.849248634491104,3.304047138024959e-5,8000.0,0.0,production,Baseline
589.4043838539214,3,0.6197384586842243,1.5333281802544203,1.8052408685959471,323.7981989983222,55.841791765662386,3.0927459795479066e-5,8329.574779167866,0.0,production,Baseline
595.200237458247,3,1.867193662741287,4.625489806778781,8.596029251698026,647.8270576845161,55.84010886616041,2.955760332519955e-5,8664.368918099502,0.0,production,Baseline
600.9960910625725,3,4.11668526963792,10.221015672484153,25.40233233838006,972.1206799177593,55.84440558746282,2.885471697793064e-5,9009.446494151267,0.0,production,Baseline
606.7919446668982,3,7.627311912635261,19.004048083232217,58.79659553032492,1296.7153612334162,55.855232780909596,2.8780015129646758e-5,9371.416297165386,0.0,production,Baseline
612.5877982712237,3,12.658059590772318,31.698185657183476,116.85173360882933,1621.6517979223572,55.87356407295468,2.9329388664987462e-5,9758.391793582647,0.0,production,Baseline
618.3836518755493,3,19.48081030295318,49.119239879276854,209.18019904660758,1946.977876521325,55.90092015407908,3.053311552248386e-5,10180.033493218,0.0,production,Baseline
624.1795054798748,3,28.39197977815761,72.23268446060872,347.0442212675651,2272.752366119863,55.939557451304445,3.245798912939971e-5,10647.662268792888,0.0,production,Baseline
629.9753590842004,3,39.72332375175747,102.22110162767306,543.5310007277277,2599.049930346669,55.992749028893634,3.521197690090725e-5,11174.440080759297,0.0,production,Baseline
635.7712126885259,3,53.852270675735824,140.56823541199125,813.7891751898195,2925.9681943920036,56.06519936858745,3.8951638968791696e-5,11775.613141624166,0.0,production,Baseline
641.5670662928516,3,71.21200119187579,189.16847057279074,1175.3246012469092,3253.637726215628,56.16365468469045,4.389263039331204e-5,12468.817915838568,0.0,production,Baseline
647.3629198971771,3,92.30131854112233,250.4738764399884,1648.3541576784341,3582.236242456793,56.29779864106493,5.032365375077011e-5,13274.449034778578,0.0,production,Baseline
653.1587735015027,3,117.69420420492322,327.69617971386526,2256.216396116849,3912.009334145379,56.48156301099281,5.862418386867833e-5,14216.09061134926,0.0,production,Baseline
658.9546271058282,3,148.04877019349522,425.08895615919437,3025.836152754597,4243.300388992965,56.73503664810112,6.928609333745907e-5,15321.010785249435,0.0,production,Baseline
664.7504807101537,3,184.1150783177594,548.3473268021024,3988.2385742315387,4576.593708381329,57.08722653687061,8.293888370897278e-5,16620.719034760965,0.0,production,Baseline
670.5463343144793,3,226.7411477982554,705.1812810611195,5179.1041722027885,4912.577153762836,57.5800111522824,0.00010037746889662212,18151.583787499545,0.0,production,Baseline
676.3421879188049,3,276.87617145803654,906.1473299615787,6639.351203184684,5252.232442014836,58.273722624933626,0.00012259025063587108,19955.50502385902,0.0,production,Baseline
682.1380415231305,3,335.569712150335,1165.8678225595013,8415.726483971175,5596.963466533189,59.25488297354529,0.00015078347734831854,22080.63333424571,0.0,production,Baseline
687.933895127456,3,403.965627577038,1504.8380672675717,10561.377323322875,5948.777204594729,60.64666533259913,0.0001863955680179954,24582.123105506736,0.0,production,Baseline
693.7297487317816,3,483.2891555635829,1952.131232242442,13136.369461274631,6310.534861848369,62.6225910651167,0.00023109234953999936,27522.901434277595,0.0,production,Baseline
699.5256023361071,3,574.8257446490691,2549.4865718518504,16208.107384622128,6686.292742544611,65.42371268167629,0.0002867313995838959,30974.429122158395,0.0,production,Baseline
705.3214559404327,3,679.8905848309716,3357.5459829455554,19851.605938287816,7081.752312690419,69.37894252756277,0.0003552816714696799,35017.42215786729,0.0,production,Baseline
711.1173095447583,3,799.7879397914323,4465.44481111343,24149.555294862283,7504.8345734205905,74.92712685792644,0.0004386844760696613,39742.49175246695,0.0,production,Baseline
716.9131631490839,3,935.7605880432072,6005.668035250025,29192.12222827512,7966.381160427388,82.63782616718967,0.0005386451989697613,45250.64661690045,0.0,production,Baseline
722.7090167534094,3,1088.9302218365021,8177.184589154465,35076.43056725435,8480.960673902944,93.22555431781498,0.0006563533308824032,51653.579392145686,0.0,production,Baseline
728.504870357735,3,1260.2317129443159,11281.598601183532,41905.6766571496,9067.721046701163,107.54969772341839,0.0007921423873358697,59073.632088362814,0.0,production,Baseline
734.3007239620605,3,1450.343820109977,15779.635694652514,49787.850196679894,9751.176823871154,126.59009920932425,0.0009451205918683215,67643.31434363563,0.0,production,Baseline
740.096577566386,3,1659.6231515170498,22379.12899238883,58834.05917540193,10561.758366288712,151.38730362421433,0.0011128250991959702,77504.15885129527,0.0,production,Baseline
745.8924311707117,3,1888.044343102299,32170.748377578064,69156.4854326411,11535.888685835664,182.93828138249336,0.0012909717753184075,88804.77128631873,0.0,production,Baseline
751.6882847750372,3,2135.1556599598016,46834.055715423376,80866.03557887902,12715.317955335506,222.044120086062,0.0014733818454867374,101697.81074501816,0.0,production,Baseline
757.4841383793628,3,2400.0526710055647,68941.70649282027,94069.77874903541,14145.446416306007,269.11677994051496,0.001652158568560232,116335.74743007869,0.0,production,Baseline
763.2799919836883,3,2681.3758261407306,102389.0933339378,108868.30165304316,15872.458029216528,323.96669418216294,0.0018181566853674254,132865.3502242732,0.0,production,Baseline
769.0758455880139,3,2977.334354638788,152958.3904222718,125353.12029596658,17939.25034122846,385.6089442435141,0.0019617357384783237,151421.03189167392,0.0,production,Baseline
774.8716991923394,3,3285.754716653851,228968.04040253785,143604.30151367263,20380.410867113755,452.13791401880036,0.0020737242585312362,172117.44577348977,0.0,production,Baseline
780.6675527966651,3,3604.1531492636386,341832.47665679775,163688.43404504505,23216.78953211247,520.7223670677388,0.0021464610704773866,195042.03272964765,0.0,production,Baseline
786.4634064009906,3,3929.824767218804,506142.1635684221,185657.06965292335,26450.483942993134,587.7593372961256,0.0021747413739035258,220248.4439364703,0.0,production,Baseline
792.2592600053162,3,4259.944117147072,738628.1147936636,209545.72329803655,30061.203618694803,649.1949942690286,0.002156494083452918,247751.894587468,0.0,production,Baseline
798.0551136096417,3,4591.669167807766,1.0553205610400755e6,235373.4402636709,34004.904962043736,700.9790145319605,0.002093058536010897,277527.4093317284,0.0,production,Baseline
803.8509672139672,3,4922.240745727398,1.4667583591598738e6,263143.0295560502,38215.27570826635,739.5776285066795,0.001989005095542169,309511.45727869746,0.0,production,Baseline
809.6468208182928,3,5249.071413897679,1.9724983075975028e6,292841.73025174084,42608.12457615302,762.4453480646778,0.0018515357168706612,343607.0973199874,0.0,production,Baseline
815.4426744226184,3,5569.818302491095,2.557730435105311e6,324442.46437073045,47088.14565836688,768.35639845446,0.0016895822102078093,379691.94676245464,0.0,production,Baseline
821.238528026944,3,5882.437507943985,3.194779333466609e6,357905.38634936843,51557.02782892171,757.5277722923503,0.0015127702624428273,417627.85186094453,0.0,production,Baseline
827.0343816312695,3,6185.218561258796,3.849646201709019e6,393179.7261134805,55921.62540331884,731.5164427068819,0.0013304253675242906,457270.8949230753,0.0,production,Baseline
832.8302352355951,3,6476.7996178894,4.49038925153527e6,430205.76497520984,60100.95876823682,692.92656634312,0.0011507652946955653,498480.3698486256,0.0,production,Baseline
838.6260888399206,3,6756.166415438193,5.0932676665888345e6,468916.8454698171,64031.14722077091,645.0015501412071,0.0009803662012789931,541125.7491690251,0.0,production,Baseline
844.4219424442462,3,7022.633593659589,5.644729639910864e6,509241.3476797527,67667.86500369594,591.1899244409059,0.0008239245940178634,585091.0817530026,0.0,production,Baseline
850.2177960485718,3,7275.824964591626,6.140064008301371e6,551104.529126104,70986.39270654778,534.7634678772952,0.0006842819694980952,630276.9038411236,0.0,production,Baseline
856.0136496528974,3,7515.630969160323,6.580580160916099e6,594430.1937185184,73979.74991272896,478.53854778301366,0.0005626436074798851,676600.050091784,0.0,production,Baseline
861.8095032572229,3,7742.174804037884,6.970891389990952e6,639142.1522530041,76655.55081954037,424.71925063781504,0.00045891026333570544,723991.9263496303,0.0,production,Baseline
867.6053568615484,3,7955.777490939334,7.316935865268642e6,685165.4508917407,79032.29129689508,374.853467119306,0.0003720476097328085,772396.093644448,0.0,production,Baseline
867.6053568615484,4,0.1,0.24728698198358734,0.0,0.0,58.86264541984718,0.0003720476097328085,8000.0,0.0,production,Baseline
873.9601914561429,4,1.6297638582258482,4.036357369578965,4.238278849175474,372.374861540838,58.29581894120972,0.0002942663838611796,8380.96766177749,0.0,production,Baseline
880.3150260507373,4,6.167334171276497,15.343849082099556,27.152362396586785,741.7636250380497,57.821092075289016,0.0002322931294295026,8777.628820825363,0.0,production,Baseline
886.6698606453317,4,14.537091720654992,36.471864755040535,90.83505189745917,1108.7390708859975,57.434247198422554,0.0001835327132673957,9212.64906118879,0.0,production,Baseline
893.0246952399261,4,27.054588877168143,68.73533449449323,220.89892092394044,1473.8307361762243,57.12616813522287,0.0001455443271377114,9712.17050846033,0.0,production,Baseline
899.3795298345207,4,43.724411600942666,112.96527475008422,443.90907657628463,1837.502066787463,56.885447570462844,0.0001161678209648448,10303.221696641573,0.0,production,Baseline
905.7343644291151,4,64.3788404441066,169.82507491523828,785.8748704704699,2200.142914326616,56.700507680954516,9.357410310027326e-5,11012.20186695072,0.0,production,Baseline
912.0891990237095,4,88.77215652042297,240.00858928118814,1271.4737218702985,2562.0730354875545,56.56091252976241,7.626542722188079e-5,11864.108151571154,0.0,production,Baseline
918.4440336183039,4,116.64266270150995,324.37145027939414,1923.7655845958272,2923.5515018189694,56.45798534233982,6.30469212671872e-5,12882.259621589734,0.0,production,Baseline
924.7988682128984,4,147.7518920747375,424.03032111391224,2764.224506038681,3284.788562411841,56.3849665339642,5.2984940105034794e-5,14088.340556543453,0.0,production,Baseline
931.1537028074928,4,181.90819104342637,540.4529012466331,3812.9666026058685,3645.9575443398385,56.33693018029998,4.53624119335466e-5,15502.640452632615,0.0,production,Baseline
937.5085374020872,4,218.97998283276607,675.554418998094,5089.093038869136,4007.2060243901497,56.31061540762279,3.96370563941319e-5,17144.408003040324,0.0,production,Baseline
943.8633719966816,4,258.90258927589775,831.8132722787369,6611.095336460123,4368.665859167417,56.304270874168466,3.540533574048962e-5,19032.266540012202,0.0,production,Baseline
950.2182065912762,4,301.68125902075883,1012.4177371959432,8397.29115795933,4730.462359640137,56.31757009984002,3.237310015728272e-5,21184.659069537218,0.0,production,Baseline
956.5730411858706,4,347.3922356599477,1221.4575749854648,10466.272895500459,5092.723521632462,56.3516342283139,3.0332833357706095e-5,23620.305990982906,0.0,production,Baseline
962.927875780465,4,396.18322568530317,1464.1791401022435,12837.360802814923,5455.589492979286,56.40919349940576,2.9146926466193183e-5,26358.667709141973,0.0,production,Baseline
969.2827103750594,4,448.27376791598675,1747.3274062039761,15531.058928794286,5819.223873238418,56.49492613401432,2.8736290957485106e-5,29420.412044953762,0.0,production,Baseline
975.6375449696538,4,503.9563240889389,2079.611386222147,18569.516086380376,6183.827883148006,56.616031773211176,2.907371222594336e-5,32827.888935297146,0.0,production,Baseline
981.9923795642483,4,563.597870277673,2472.3405295863595,21976.99535659547,6549.658688798525,56.78312684248406,3.018154597351765e-5,36605.6185195104,0.0,production,Baseline
988.3472141588427,4,627.6425188616345,2940.307193295563,25780.357760864375,6917.055926159212,57.011593789377,3.2133611145951485e-5,40780.801276497965,0.0,production,Baseline
994.7020487534371,4,696.6144732241439,3503.0177709909585,30009.564039120563,7286.476991925428,57.32357946077454,3.506139992852509e-5,45383.855691469624,0.0,production,Baseline
1001.0568833480316,4,771.1215909532546,4186.433191415555,34698.19771474535,7658.549841816791,57.75092644734558,3.916497966374209e-5,50448.993452183386,0.0,production,Baseline
