t0_month,tau,t_calendar,I_baseline,I_xi_small,I_xi_full,OC,Y_H_baseline,Y_H_xi_small,Y_H_xi_full
4,21.606801455184858,111.60680145518486,10250.211443672277,11273.544958430286,1.0335940589660343e6,987175.3611537069,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,24.693487377354124,114.69348737735413,10663.990213742985,11817.32192141284,1.1640061053137279e6,1.109875002821058e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,27.78017329952339,117.7801732995234,11127.045914965509,12410.090062093506,1.2941816655950954e6,1.2324520645597577e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,30.866859221692657,120.86685922169266,11648.247411472243,13060.563940029395,1.4239753113743644e6,1.354829250140071e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,33.95354514386192,123.95354514386193,12236.127199089873,13767.097977246816,1.5432165566632564e6,1.466900569250524e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,37.04023106603119,127.0402310660312,12898.782465953609,14544.18707570639,1.6583130701335475e6,1.5751417878685892e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,40.12691698820045,130.12691698820043,13643.806169340156,15402.91759312911,1.7727649543937286e6,1.6830535721063316e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,43.213602910369715,133.21360291036973,14478.243328298817,16350.340484863327,1.8865851588075995e6,1.790645742620483e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,46.30028883253898,136.30028883253897,15408.568081119192,17392.949913693676,1.999800207625696e6,1.897925083016768e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,49.38697475470825,139.38697475470826,16440.677079311412,18533.7291155764,2.109509364982244e6,2.0019599245830178e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,52.473660676877515,142.4736606768775,17579.896609490213,19757.16645696875,2.194866503443647e6,2.0819213603832722e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,55.56034659904678,145.5603465990468,18830.9988843592,21091.81173860704,2.2796605492747175e6,2.1615822856008857e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,58.64703252121605,148.64703252121603,20198.227443214924,22541.970622120767,2.3639582050972567e6,2.240972157937661e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,61.733718443385314,151.73371844338533,21685.32617565782,24111.44594999759,2.447821894032371e6,2.3201195572705865e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,64.82040436555458,154.82040436555457,23295.574470121283,25803.5714501112,2.531309427046074e6,2.3990476443325877e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,67.90709028772385,157.90709028772386,25031.82274606504,27604.758436494263,2.598009544530627e6,2.461315386281207e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,70.99377620989311,160.9937762098931,26896.530805720944,29516.072393429582,2.6464802402768387e6,2.5054918703062087e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,74.08046213206238,164.0804621320624,28891.805643179316,31557.54498513115,2.694673289172619e6,2.5494860720250458e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,77.16714805423163,167.16714805423163,31019.439985057295,33731.017620544415,2.7426393186277268e6,2.5933177364082783e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,80.2538339764009,170.2538339764009,33280.94884159843,36038.048584394404,2.7904228996896422e6,2.637013904376149e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,83.34051989857016,173.34051989857016,35677.60634086937,38479.949620576415,2.8380632501698076e6,2.680592023667723e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,86.42720582073943,176.42720582073943,38210.47918527448,41056.85505057447,2.884609239708124e6,2.723082525303632e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,89.5138917429087,179.5138917429087,40880.4611186038,43770.45702290599,2.9308994623871306e6,2.7653078049740344e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,92.60057766507796,182.60057766507796,43688.30184391883,46621.72797238557,2.9771373129603337e6,2.8074562605305165e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,95.68726358724723,185.68726358724723,46634.63916923511,49611.327963728836,3.02334658112596e6,2.849538561085701e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,98.7739495094165,188.7739495094165,49720.023006617004,52739.82832795676,3.0695482954650368e6,2.8915637179683596e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,101.86063543158576,191.86063543158576,52944.944282881836,56003.88115812572,3.1118650169611317e6,2.9296411654067934e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,104.94732135375503,194.94732135375503,56309.85622399501,59393.70956916468,3.140146458334957e6,2.95362072134161e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,108.0340072759243,198.0340072759243,59815.19760259384,62923.86130335076,3.168461971760972e6,2.9775630514041036e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,111.12069319809356,201.12069319809356,63461.41404051038,66594.79552822835,3.1968262155585983e6,3.0014739704027623e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,114.20737912026283,204.20737912026283,67248.97458659748,70406.9948319165,3.225252291865933e6,3.0253590558657944e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,117.2940650424321,207.2940650424321,71178.39298632147,74360.98344830194,3.2537519791900385e6,3.0492235795328915e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,120.38075096460136,210.38075096460136,75250.2415021059,78451.19184768687,3.2762108955249125e6,3.0669453209112138e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,123.46743688677063,213.46743688677063,79465.16683033673,82680.12562369526,3.294433925439157e6,3.080329134082392e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,126.5541228089399,216.5541228089399,83823.9067944949,87052.82957432406,3.3127568312966865e6,3.093703616215259e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,129.64080873110916,219.64080873110916,88327.3008457173,91570.15149379816,3.33118826803358e6,3.107072277990088e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,132.72749465327843,222.72749465327843,92976.30486555489,96233.05491736512,3.3497362949265814e6,3.12043853009139e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,135.8141805754477,225.8141805754477,97772.00508264205,101042.64210692645,3.368408495903614e6,3.1338055611935407e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,138.90086649761696,228.90086649761696,102715.62667758267,105997.09699244186,3.384251832321442e6,3.144217416690424e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,141.98755241978623,231.98755241978623,107808.54710490887,111100.7686502895,3.4000955451677847e6,3.154496239226967e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,145.0742383419555,235.0742383419555,113052.30993122405,116355.27562288662,3.4160837064093454e6,3.1647830286700875e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,148.16092426412476,238.16092426412476,118448.63216210512,121762.34045232896,3.432223049490627e6,3.1750801121929735e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,151.24761018629403,241.24761018629403,123999.416743277,127323.87205155492,3.448520295625488e6,3.1853898129383177e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,154.33429610846326,244.33429610846326,129706.76738437376,133047.13782015658,3.4702141914633876e6,3.2009455800858587e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,157.42098203063253,247.42098203063253,135572.99566041247,138940.26715250133,3.502982083314538e6,3.227419320308611e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,160.5076679528018,250.5076679528018,141600.63399881756,144994.82824009433,3.5359321579931327e6,3.253913820942387e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,163.59435387497106,253.59435387497106,147792.45141393124,151213.59403424972,3.569071986923055e6,3.280431757043615e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,166.68103979714033,256.68103979714033,154151.46445539338,157599.58510962778,3.602409669559468e6,3.3069753501648903e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,169.7677257193096,259.7677257193096,160680.94868737398,164156.0836765839,3.6359539573818045e6,3.3335466615554243e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,172.85441164147886,262.85441164147886,167384.45576621752,170875.2990540945,3.6583842266409337e6,3.348820763824478e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,175.94109756364813,265.9410975636481,174265.83398440023,177767.44062267288,3.6760295005161236e6,3.3591169428435117e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,179.0277834858174,269.0277834858174,181329.23737850046,184841.65910197955,3.69390915743793e6,3.369448142929867e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,182.11446940798666,272.1144694079867,188579.14735143483,192102.4468219867,3.712035846733048e6,3.3798184817480594e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,185.20115533015593,275.2011553301559,196020.4014203814,199554.64816032845,3.730423753650529e6,3.3902327411676347e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,188.2878412523252,278.28784125232517,203658.21191539208,207201.01605091247,3.7467772241984783e6,3.398382556898579e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,191.37452717449446,281.37452717449446,211498.1901869326,215015.06261956028,3.7286862567826337e6,3.371849478839785e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,194.46121309666373,284.46121309666376,219546.38439211267,223037.42436989475,3.7108996157069886e6,3.345372790674761e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,197.547899018833,287.547899018833,227809.32722355923,231274.64236743838,3.693439286974301e6,3.318959177244067e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,200.63458494100226,290.63458494100223,236294.06253096854,239733.7815858647,3.6763305612041885e6,3.2926166919688582e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,203.72127086317153,293.7212708631715,245008.2062460216,248422.48680375563,3.659602722414909e6,3.2663552096755505e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,206.8079567853408,296.8079567853408,253960.034976931,257361.3171281911,3.655459712129653e6,3.2523590477119237e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,209.89464270751006,299.89464270751006,263158.540366837,266562.98517069,3.6678249760433654e6,3.2545131143342555e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,212.98132862967933,302.9813286296793,272613.5310422228,276021.41100241296,3.680711234545606e6,3.256800139905542e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,216.0680145518486,306.0680145518486,282335.7924496223,285747.4189638653,3.694179522107016e6,3.259244796445191e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
4,219.15470047401786,309.1547004740179,292337.2119787083,295752.95455092646,3.7083029563920405e6,3.261876976833299e6,4.422963877268088e6,4.421728248175174e6,3.1872518825055426e6
