day,survival,length_cm,weight_g,f_value,n_fish,v_stock
55.91182364729459,0.9916482973258635,12.823770694912007,21.0885748315865,0.17400552290071358,9888.799255107482,1720.7056852451644
56.813627254509015,0.9915141655963613,12.9936389102281,21.93776505303315,0.18254317937932407,9887.015864971228,1804.8073105656658
57.71543086172345,0.9913800520097037,13.162895478301515,22.806271924572904,0.19141143708394973,9885.2327964595,1892.146615479704
58.61723446893787,0.9912459565634365,13.33154260150041,23.694154416558884,0.20062189051279963,9883.450049514295,1982.836433722381
59.519038076152306,0.9911118792551061,13.499582474262844,24.60146724863411,0.21018659204713347,9881.66762407762,2076.994041647369
60.42084168336673,0.9909778200822592,13.667017283125332,25.528260967588867,0.22011807044931497,9879.885520091493,2174.7413369426663
61.322645290581164,0.9908437790424426,13.833849206751289,26.474582024127354,0.23042935007186316,9878.103737497944,2276.2050241740935
62.22444889779559,0.9907097561332038,14.000080415959381,27.440472848557192,0.2411339708085443,9876.32227623901,2381.516807454393
63.12625250501002,0.9905757513520902,14.165713073751768,28.4259719254151,0.2522460088196729,9874.54113625674,2490.8135905464405
64.02805611222445,0.9904417646966499,14.330749335342261,29.431113867042477,0.2637800980649678,9872.760317493192,2604.2376847202772
64.92985971943888,0.9903077961644312,14.495191348184356,30.45592948612346,0.27575145267851464,9870.97981989044,2721.9370246950916
65.83166332665331,0.9901738457529827,14.659041251999177,31.500445867198984,0.2881758902216618,9869.19964339056,2844.0653930093818
66.73346693386773,0.9900399134598534,14.822301178803308,32.5646864371693,0.30106985585097373,9867.419787935647,2970.782653174831
67.63527054108216,0.9899059992825926,14.984973252936562,33.64867103479822,0.31445044743974493,9865.640253467798,3102.254991982508
68.5370741482966,0.9897721032187499,15.147059591089608,34.75241597923078,0.32833544169295964,9863.86103992913,3238.655171343107
69.43887775551102,0.9896382252658751,15.308562302331502,35.87593413753746,0.34274332129707413,9862.08214726176,3380.1627900570766
70.34068136272545,0.9895043654215188,15.469483488137136,37.01923499129688,0.35769330314749703,9860.303575407825,3526.9645559246997
71.24248496993988,0.9893705236832312,15.629825242414611,38.182324702229394,0.37320536769822416,9858.525324309463,3679.254568621168
72.14428857715431,0.9892367000485637,15.789589651532438,39.365206176892855,0.3893002894796926,9856.747393908832,3837.2346137769136
73.04609218436873,0.9891028945150673,15.948778794346708,40.567879130453186,0.4059996688326326,9854.969784148096,4001.1144687197275
73.94789579158316,0.9889691070802936,16.107394742228152,41.79034014954109,0.4233259649074145,9853.192494969426,4171.112220351427
74.8496993987976,0.9888353377417947,16.265439559089074,43.032582754206196,0.4413025299801934,9851.415526315008,4347.454595648972
75.75150300601203,0.9887015864971228,16.422915301410228,44.29459745898068,0.4599536451390342,9849.63887812704,4530.377305297679
76.65330661322645,0.9885678533438305,16.579824018267537,45.57637183306262,0.47930455739509886,9847.862550347723,4720.125400982185
77.55511022044088,0.9884341382794706,16.73616775135882,46.87789055963187,0.4993815182760029,9846.086542919278,4916.95364687995
78.45691382765531,0.9883004413015967,16.891948535030295,48.19913549430733,0.5202118239604502,9844.310855783928,5121.126905921017
79.35871743486975,0.988166762407762,17.04716839630308,49.54008572275835,0.5418238570154268,9842.53548888391,5332.9205413983
80.26052104208416,0.9880331015955207,17.201829354899573,50.90071761748021,0.5642471297993839,9840.760442161474,5552.620834532928
81.1623246492986,0.987899458862427,17.355933423269718,52.281004893744,0.5875123295970889,9838.985715558876,5780.525418620476
82.06412825651303,0.9877658342060355,17.509482606617205,53.68091866473215,0.6116513655541667,9837.211309018383,6016.943730405986
82.96593186372745,0.9876322276239009,17.662478902925542,55.10042749586935,0.6366974174817064,9835.437222482275,6262.197479357911
83.86773547094188,0.9874986391135788,17.814924302984082,56.539497458359556,0.6626849866037796,9833.663455892842,6516.621135534425
84.76953907815631,0.9873650686726246,17.966820790413905,57.99809218193886,0.6896499483232229,9831.89000919238,6780.562436759137
85.67134268537075,0.9872315162985942,18.11817034169362,59.476172906854124,0.717629607083632,9830.116882323204,7054.382915847778
86.57314629258516,0.987097981989044,18.268974926185116,60.97369853507821,0.7466627534081752,9828.34407522763,7338.458448652387
87.4749498997996,0.9869644657415303,18.41923650615916,62.490625680770115,0.7767897231985144,9826.571587847988,7633.179823714824
88.37675350701403,0.9868309675536102,18.568957036820933,64.02690871999087,0.8080524593799655,9824.799420126621,7938.953334348175
89.27855711422846,0.9866974874228408,18.718138466335496,65.58249983968419,0.8404945759818304,9823.027572005882,8256.201393990912
90.18036072144288,0.9865640253467799,18.8667827358531,67.15734908593113,0.8741614247447563,9821.25604342813,8585.363175706183
91.08216432865731,0.9864305813229851,19.014891779534473,68.7514044114888,0.9091001643499755,9819.484834335737,8926.895276726711
91.98396793587175,0.9862971553490149,19.162467524575987,70.36461172262158,0.9453598323682685,9817.71394467109,9281.272408973873
92.88577154308618,0.9861637474224276,19.309511891234713,71.99691492523388,0.9829914200296,9815.943374376575,9648.988116508574
93.7875751503006,0.9860303575407824,19.45602679285342,73.64825597031444,1.0220479499175352,9814.173123394601,10030.555520901225
94.68937875751503,0.9858969857016382,19.602014135885497,75.31857489869998,1.0625845566956869,9812.40319166758,10426.508095537438
95.59118236472946,0.9857636319025547,19.747475819919707,77.007809885167,1.1046585709766974,9810.633579137937,10837.400469906515
96.49298597194388,0.9856302961410917,19.892413737704942,78.71589728186126,1.1483296064475415,9808.864285748103,11263.809264950463
97.39478957915831,0.9854969784148094,20.036829775174844,80.44277166107278,1.1936596503682304,9807.095311440527,11706.333960582011
