t,fallow,V,Vtilde,tau_star,d_star,Vtilde_prime,delta_Vtilde,stocking_resid
100.375,optimal_fallow,58931.8966902695,59098.23921086339,282.8273431939577,0.0,-30.26542499413091,8.095649206967588,-38.361074201098496
102.2,optimal_fallow,58878.82639761809,59043.0048102491,281.6937238196376,0.0,-30.26542499413091,8.088082850719056,-38.353507844849965
104.025,optimal_fallow,58826.12532126273,58988.061408385685,280.5578539739425,0.0,-29.505686111911388,8.080556357313109,-37.586242469224494
105.85,optimal_fallow,58774.81423566896,58934.21353123145,279.41351176542355,0.0,-29.505686111911388,8.07317993578513,-37.57886604769652
107.675,optimal_fallow,58723.50315007519,58880.365654077206,278.26916955690456,0.0,-29.505686111911388,8.065803514257153,-37.57148962616854
109.5,optimal_fallow,58674.23048536345,58828.59650187921,277.1199561057992,0.0,-27.967999157977044,8.058711849572497,-36.02671100754954
111.325,optimal_fallow,58625.67126796041,58777.554903415905,275.9690377197885,0.0,-27.967999157977044,8.051719849783002,-36.019719007760045
113.15,optimal_fallow,58578.033335178974,58727.53604205052,274.8172724412177,0.0,-25.904693929301285,8.044867950965825,-33.94956188026711
114.975,optimal_fallow,58532.86612024636,58680.25997562954,273.6632359507813,0.0,-25.904693929301285,8.038391777483499,-33.943085706784785
116.8,optimal_fallow,58487.698905313744,58632.98390920857,272.50919946034486,0.0,-25.904693929301285,8.031915604001174,-33.93660953330246
118.625,optimal_fallow,58445.56238504223,58589.18744233181,271.3583066817337,0.0,-23.52873976212371,8.025916087990659,-31.55465585011437
120.45,optimal_fallow,58404.17188191806,58546.24749226593,270.20818773987963,0.0,-23.52873976212371,8.020033903050129,-31.54877366517384
122.275,optimal_fallow,58364.09971195076,58504.84516784164,269.06192383229984,0.0,-21.001135967740886,8.01436235175913,-29.01549831950002
124.1,optimal_fallow,58326.66420829721,58466.518094700514,267.9233699932688,0.0,-21.001135967740886,8.009112067767195,-29.01024803550808
125.925,optimal_fallow,58289.228704643654,58428.19102155938,266.7848161542378,0.0,-21.001135967740886,8.003861783775259,-29.004997751516143
127.75,optimal_fallow,58255.2420898278,58393.89777300884,265.66439543056447,0.0,-18.4434859337934,7.9991640784943625,-26.442650012287764
129.575,optimal_fallow,58221.79744325786,58360.238411179664,264.54682419644746,0.0,-18.4434859337934,7.994553207010914,-26.438039140804314
131.4,optimal_fallow,58189.885840342795,58328.390573313154,263.44223232047216,0.0,-15.93092701296944,7.990190489494954,-23.921117502464394
133.225,optimal_fallow,58160.32171052424,58299.316631514484,262.35751508665146,0.0,-15.93092701296944,7.986207757741711,-23.91713477071115
135.05,optimal_fallow,58130.75758070568,58270.242689715815,261.2727978528307,0.0,-15.93092701296944,7.982225025988469,-23.913152038957907
136.875,optimal_fallow,58104.55170286534,58245.27008687476,260.23377096014514,0.0,-13.503833273669258,7.978804121489695,-21.482637395158953
138.7,optimal_fallow,58078.614485183265,58220.62559115032,259.19839929475035,0.0,-13.503833273669258,7.975428163171277,-21.479261436840535
140.525,optimal_fallow,58054.24327413844,58197.92225249223,258.1948360703588,0.0,-11.17530721109729,7.972318116779759,-19.14762532787705
142.35,optimal_fallow,58031.73434125685,58177.527316831976,257.2290991001332,0.0,-11.17530721109729,7.9695242899769845,-19.144831501074275
144.175,optimal_fallow,58009.225408375256,58157.13238117172,256.26336212990765,0.0,-11.17530721109729,7.966730463174209,-19.1420376742715
146.0,optimal_fallow,57989.80278445208,58140.830697224985,255.39821038199892,0.0,-8.904393589217923,7.964497355784245,-16.868890945002168
147.825,optimal_fallow,57970.41873939087,58124.58017892466,254.53431594936913,0.0,-8.904393589217923,7.9622712573869405,-16.866664846604863
149.65,optimal_fallow,57952.53759808833,58110.49103406797,253.74794552339313,0.0,-6.620359030388243,7.960341237543559,-14.580700267931801
151.475,optimal_fallow,57936.05201027599,58098.408878837516,253.03356167502423,0.0,-6.620359030388243,7.958686147785962,-14.579045178174205
153.3,optimal_fallow,57919.69935217091,58086.552119338514,252.33089407847524,0.0,-4.119392694993883,7.957061934155962,-12.076454629149845
155.125,optimal_fallow,57905.90559093066,58079.03422767015,251.85376432945958,0.0,-4.119392694993883,7.956032085982213,-12.075424780976096
156.95,optimal_fallow,57892.11182969042,58071.51633600179,251.37663458044392,0.0,-4.119392694993883,7.955002237808466,-12.074394932802349
158.775,optimal_fallow,57879.902826228434,58067.40194633533,251.14612720649663,0.0,-0.9053599097470947,7.954438622785663,-8.859798532532757
160.6,optimal_fallow,57868.84024328688,58065.74966450004,251.0940275081307,0.0,-0.9053599097470947,7.954212282808226,-8.859572192555321
162.425,optimal_fallow,57856.480163698485,58065.27676914327,251.1551196737133,0.20277777777778092,4.9107925870160924,7.9542839135275605,-3.043491326511468
164.25,optimal_fallow,57833.74011093526,58074.23896561457,252.12174675088414,2.0277777777777524,4.9107925870160924,7.956739309821068,-3.0459467228049757
166.075,optimal_fallow,57811.00005817204,58083.201162085876,253.08837382805498,3.8527777777777232,11.120870885878544,7.961916407097411,3.1589544787811326
167.9,optimal_fallow,57812.13962670833,58099.439116959176,254.32297462135438,3.3345679012345393,-4.402060153111867,7.963907180280686,-12.365967333392554
169.725,optimal_fallow,57826.59667635398,58119.73470632591,255.7070222948023,1.5095679012345564,-4.402060153111867,7.963907180280686,-12.365967333392554
171.55,optimal_fallow,57838.94704069546,58135.133864976015,256.7272295061317,0.0,-4.402060153111867,7.963716967804935,-12.365777120916801
173.375,optimal_fallow,57841.21541108132,58127.10010519659,256.0062002201797,0.0,-4.402060153111867,7.962616452766657,-12.364676605878524
175.2,optimal_fallow,57843.48378146718,58119.06634541716,255.28517093422766,0.0,-4.402060153111867,7.961515937728379,-12.363576090840246
177.025,optimal_fallow,57847.60164576009,58086.255461371395,256.36274076812356,0.0,-23.694990367701607,7.957021296078274,-31.65201166377988
178.85,optimal_fallow,57852.49824432967,58043.01210395034,258.197615494587,0.0,-23.694990367701607,7.9510975484863495,-31.646087916187955
180.675,optimal_fallow,57858.410640765505,58000.79373151092,259.76890153990826,0.0,-21.300649098410908,7.945314209796018,-29.245963308206925
182.5,optimal_fallow,57867.63774602809,57961.92004690632,260.48005609939685,0.0,-21.300649098410908,7.939989047521415,-29.240638145932323
184.325,optimal_fallow,57876.86485129068,57923.04636230173,261.19121065888544,0.0,-21.300649098410908,7.934663885246813,-29.23531298365772
186.15,optimal_fallow,57887.45715046278,57871.060756042505,262.142320922365,0.0,-30.68700043755564,7.9275425693208925,-38.61454300687653
187.975,optimal_fallow,57898.46781551039,57815.056980243964,263.1669659983579,0.0,-30.68700043755564,7.919870819211503,-38.60687125676714
189.8,optimal_fallow,57909.81872992011,57762.378729089585,264.0016524899984,0.0,-24.53705760246329,7.912654620423232,-32.44971222288652
191.625,optimal_fallow,57921.97773656488,57717.598598965094,264.38518734380176,0.0,-24.53705760246329,7.906520356022616,-32.4435779584859
193.45,optimal_fallow,57934.13674320964,57672.818468840596,264.7687221976052,0.0,-24.53705760246329,7.900386091622001,-32.43744369408529
195.275,optimal_fallow,57946.800165678884,57633.57844869132,264.90120811262875,0.0,-20.86706039950042,7.895010746396072,-28.762071145896492
197.1,optimal_fallow,57959.56898846966,57595.496063462226,264.9812360404446,0.0,-20.86706039950042,7.889793981296196,-28.756854380796618
198.925,optimal_fallow,57972.475440108574,57558.53659116499,265.02582980984033,0.0,-19.148478491513607,7.884731039885616,-27.033209531399223
200.75,optimal_fallow,57985.628674509644,57523.59061791798,265.00688646758624,0.0,-19.148478491513607,7.879943920262738,-27.028422411776347
202.575,optimal_fallow,57998.781908910714,57488.64464467097,264.98794312533215,0.0,-19.148478491513607,7.87515680063986,-27.023635292153468
204.4,optimal_fallow,58012.12638062649,57441.09891109384,265.52363574648143,0.0,-26.915454037473882,7.868643686451212,-34.78409772392509
206.225,optimal_fallow,58025.494757006614,57391.978207475455,266.12865786305616,0.0,-26.915454037473882,7.861914822941844,-34.77736886041573
208.05,optimal_fallow,58038.96408775393,57349.05892494378,266.5494279231851,0.0,-18.8201259468293,7.856035469170382,-26.676161415999683
209.875,optimal_fallow,58052.57297306766,57314.71219509082,266.7154966111683,0.0,-18.8201259468293,7.851330437683675,-26.671456384512975
211.7,optimal_fallow,58066.181858381395,57280.36546523786,266.88156529915153,0.0,-18.8201259468293,7.846625406196968,-26.666751353026267
213.525,optimal_fallow,58079.91628837097,57249.78015721399,267.04266202182737,0.0,-16.652005198517497,7.8424356379745195,-24.494440836492018
215.35,optimal_fallow,58093.65724016189,57219.3902477267,267.2035004605911,0.0,-16.652005198517497,7.8382726366748905,-24.490277835192387
217.175,optimal_fallow,58107.49499523559,57190.95874886585,267.36749780965437,0.0,-14.423255486645077,7.834377910803542,-22.25763339744862
219.0,optimal_fallow,58121.43699999844,57164.63630760272,267.5348970621171,0.0,-14.423255486645077,7.83077209693188,-22.254027583576956
220.825,optimal_fallow,58135.37978796619,57138.36374505538,267.70252737924204,0.0,-12.209460429921041,7.827173115761012,-20.03663354568205
222.65,optimal_fallow,58149.385232326254,57116.08147977077,267.8886428693452,0.0,-12.209460429921041,7.824120750653531,-20.033581180574572
224.475,optimal_fallow,58163.39067668633,57093.79921448617,268.07475835944825,0.0,-12.209460429921041,7.821068385546051,-20.030528815467093
226.3,optimal_fallow,58180.11822255154,57064.327338579635,268.939006454415,1.982716049382756,-19.461745117043844,7.811745236190011,-27.273490353233854
228.125,optimal_fallow,58199.13480831879,57028.80965374103,270.37350242165337,5.6327160493827275,46.79428794002801,7.832935364960216,38.9613525750678
