t,cycle,biomass_kg,stock_value,feed_cost,premium_cost,premium_rate,hazard_rate,indemnity
86.17572249823253,1,32.55639306501045,83.16798978745007,165.74422877100602,4966.832009401492,265.7757155777836,0.014394265119541564,13143.994670707507
86.7499263939023,1,35.25964619645333,90.31832986441907,185.22206899187682,5118.942350377931,262.6491259752566,0.013997036211247066,13315.977080059654
87.32413028957205,1,38.0903146406935,97.84672531837566,206.29024973965673,5269.258724037813,259.48671720309613,0.013607752659213502,13487.755846187949
87.89833418524181,1,41.04942770479931,105.76180639933918,229.0223643161526,5417.762122215742,256.2945138682972,0.013226441338196504,13659.385609621744
88.47253808091158,1,44.137898601375404,114.0722672049191,253.49256716851622,5564.436985553458,253.07832260518973,0.012853116524793751,13830.924974635547
89.04674197658133,1,47.35652739493038,122.7868778759026,279.77550945052,5709.271023546383,249.84372365403064,0.012487780500930426,14002.436323700544
89.6209458722511,1,50.70600369380303,131.91449563800103,307.9462802282716,5852.255092470471,246.59606242566127,0.012130424156167054,14173.985506985211
90.19514976792085,1,54.18690993742661,141.46407701015,338.0803327732677,5993.382976992169,243.34044657013658,0.01178102758688575,14345.641809824403
90.7693536635906,1,57.799724082333974,151.44468795533217,370.25343553675464,6132.651367672793,240.08174150168514,0.011439560690546838,14517.477711250984
91.34355755926038,1,61.54482240036622,161.86551390345596,404.5416092297135,6270.059696211095,236.82456823358459,0.011105983753343665,14689.568707599554
91.91776145493013,1,65.42248237459283,172.7358696357931,441.02106109667875,6405.610006021647,233.57330043623418,0.01078024802971804,14861.992966297386
92.4919653505999,1,69.4328855887853,184.06520876723644,479.76814318301314,6539.30671156412,230.3320659041896,0.010462296312330897,15034.831228052459
93.06616924626965,1,73.57612060861337,195.86313283933546,520.8592904459653,6671.1565119012785,227.1047488684259,0.010152063491213477,15208.166705735264
93.6403731419394,1,77.85218585860132,208.13940005318497,564.3709615130862,6801.168339498106,223.89499107753022,0.009849477100950847,15382.084796679328
94.21457703760917,1,82.26099248495593,220.90393363474766,610.3796026167931,6929.353136709343,220.70619497693485,0.009554457854873733,15556.672888919835
94.78878093327893,1,86.8023669959248,234.16682923939717,658.9615914978644,7055.723743379291,217.54152699126018,0.009266920165353913,15732.020098455914
95.36298482894868,1,91.476053610337,247.93836117095336,710.193178493132,7180.294674211937,214.4039241425028,0.008986772649413978,15908.217255009238
95.93718872461845,1,96.28171807202628,262.22899262702407,764.1504589671041,7303.082105697601,211.29609874489245,0.008713918618973275,16085.3566574757
96.5113926202882,1,101.21894955602578,277.0493801018654,820.9093230049222,7424.103745980201,208.22054473314017,0.008448256555157298,16263.53193262701
97.08559651595797,1,106.28726327018259,292.41037952395175,880.5453995949252,7543.378683703254,205.17954296206665,0.008189680566199438,16442.83773675339
97.65980041162773,1,111.48610312519868,308.3230523535134,943.134027915183,7660.927226799861,202.17516891779533,0.007938080828559065,16623.369662761295
97.65980041162773,2,0.1,0.24728698198358734,0.0,0.0,126.11627403163614,0.007938080828559065,8000.0
103.46493796528608,2,2.4522403689951253,6.0783374550222256,5.429378058347899,688.1783914496245,111.21272741501703,0.00575923683900818,8697.585474213935
109.27007551894445,2,10.252127022834387,25.61094378064894,39.12080055458865,1296.9149296546893,98.67410530448923,0.004153116270640079,9343.994303357034
115.0752130726028,2,25.373458033195096,64.35390205602654,138.77477031081767,1840.982062948031,88.76735179310387,0.002991544811218525,9991.699439601023
120.88035062626118,2,48.622916601885095,126.23421644933552,349.7402999638467,2335.0954073328817,81.25851313549231,0.002161776349603119,10700.765519148177
126.68548817991953,2,80.05337536347147,214.51102937273558,719.7609177003864,2791.9109107448894,75.70857280282132,0.0015728717686216058,11531.592011746943
132.4906257335779,2,119.21981744575896,332.3250689547667,1295.3695675696058,3221.4208743605927,71.6570321726977,0.0011555434801360938,12540.70418338669
138.29576328723627,2,165.37985162961905,482.9906418496396,2119.6040331408276,3631.1118419902036,68.70655645176717,0.0008590044110290766,13778.62634303728
144.1009008408946,2,217.64429862152312,670.1333252131262,3230.7369006531226,4026.4184484604134,66.5465116463271,0.0006469892023736844,15289.065791829258
149.90603839455298,2,275.08531491608284,897.7505647952395,4661.7518685064315,4411.216966936503,64.9471624309137,0.0004940384779832882,17108.882333064474
155.71117594821135,2,336.8096533827017,1170.245136991973,6440.342551613316,4788.249760149013,63.7437942983897,0.0003824589468128584,19268.512163101987
161.51631350186972,2,402.00510869348057,1492.4653568538183,8589.255613645708,5159.452894569436,62.82012590688737,0.0003000147747198401,21792.637786935837
167.32145105552806,2,469.96644067973284,1869.770027144958,11126.840707334617,5526.195110947181,62.09453579424695,0.00023825300657355142,24700.97775242749
173.12658860918643,2,540.1069531658961,2308.132661677766,14067.707935611596,5889.447188072723,61.50978223419826,0.00019132358964405033,28009.11283730496
178.9317261628448,2,611.9600655166639,2814.2925375736004,17423.421502339537,6249.900911313071,61.02577299250541,0.00015516244715089227,31729.299090437515
184.73686371650317,2,685.1746592677896,3395.961210798862,21203.183739543118,6608.053207893539,60.614644161050855,0.00012693122055247257,35871.23581675098
190.5420012701615,2,759.5068044682195,4062.0925668034506,25414.480994433285,6964.266786638046,60.25744728932353,0.00010463433501727061,40442.772056540605
196.34713882381988,2,834.8098230487991,4823.227703344398,30063.67620685313,7318.814850459686,59.94188901123831,8.685704842168372e-5,45450.544104938155
202.15227637747824,2,911.0240488806954,5691.93074792567,35156.54321882092,7671.914750243859,59.66072644908888,7.258574434491247e-5,50900.54304084508
207.9574139311366,2,988.1670134343676,6683.336238069288,40698.74247834669,8023.753555099933,59.41056420787479,6.10843719497086e-5,56798.61601824761
213.76255148479495,2,1066.3248777357317,7815.8426762046265,46696.24413541006,8374.50772086618,59.19091610385117,5.1809617683140074e-5,63150.90980744246
219.56768903845332,2,1145.6448332422824,9111.988436975867,53155.70329593212,8724.357597809587,59.0034833947476,4.4353145845575594e-5,69964.26062036333
225.3728265921117,2,1226.32942547642,10599.581689792913,60084.79895100393,9073.498656235812,58.851662226223304,3.840296179345161e-5,77246.54206506569
231.17796414577006,2,1308.6315462798361,12313.14670632125,67492.54085954127,9422.15065024145,58.74032815416632,3.371835137726486e-5,85006.98348740542
236.9831016994284,2,1392.851589102966,14295.826298309805,75389.5529549488,9770.566145638648,58.67596572089798,3.0114472168147175e-5,93256.46264451751
242.78823925308677,2,1479.3348757570623,16601.863353778055,83788.34365205355,10119.041820833403,58.66723341830954,2.7453886250998166e-5,102007.78319232563
248.59337680674514,2,1568.4706214130736,19299.904253948585,92703.56570102893,10467.933231313827,58.726099395089975,2.564336094463823e-5,111275.95410529112
254.3985143604035,2,1660.6915672709797,22477.413042716133,102152.2680814267,10817.68058097057,58.869777524835754,2.463526259542626e-5,121078.46469255659
260.2036519140619,2,1756.473691804742,26246.600990107218,112154.15417644294,11168.8456853229,59.12387730347795,2.443394383416262e-5,131435.5797380513
266.00878946772025,2,1856.3367483715451,30752.49382054456,122731.83300668575,11522.177069758834,59.52751269217454,2.510883547627226e-5,142370.65778439716
271.81392702137856,2,1960.844368559088,36183.94320398719,133911.07701103695,11878.70807518577,60.141708844844324,2.6817779777020614e-5,153910.50246063477
277.61906457503693,2,2070.6038563422926,42788.782073672606,145721.081553155,12239.923722724157,61.06350964731989,2.9846975149560047e-5,166085.79789905358
283.4242021286953,2,2186.2650163454255,50894.79320564437,158194.71242942146,12608.034107044945,62.45010699052104,3.4678591035252385e-5,178931.61475796913
289.22933968235367,2,2308.518194098393,60938.92821910297,171368.75950939118,12986.43260755529,64.56080929142409,4.2105078926782635e-5,192488.14083391597
295.03447723601204,2,2438.090050148996,73508.10386800082,185284.15354805003,13380.485925904746,67.83102262301131,5.342278056917792e-5,206801.67230165156
300.8396147896704,2,2575.737315135555,89396.38193346364,199986.17373575084,13798.904674283029,73.00394940178947,7.076025664868068e-5,221926.19424174048
306.6447523433288,2,2722.2380668393716,109685.13945195611,215524.59368546953,14256.150383633298,81.36630553972354,9.763405110157398e-5,237925.95640207647
312.44988989698714,2,2878.3785376008173,135854.83641916414,231953.77652154324,14776.70378669669,95.17029015140511,0.0001398826557837504,254879.78431995353
318.25502745064546,2,3044.9379083508697,169939.9803751753,249332.68477224908,15402.652826800126,118.38445718701253,0.00020721270035867258,272888.73399378307
324.0601650043038,2,3222.666635786029,214739.53058028207,267724.78162851144,16207.15408512962,158.012095382793,0.00031569402332945343,292089.4252986343
329.8653025579622,2,3412.2627422554247,274095.24518220377,287197.78809037426,17318.07403770262,226.35641623603692,0.0004916272975442634,312677.45989754173
335.67044011162056,2,3614.3417622675415,353240.11020030966,307823.3315282816,18958.88035395092,344.7949700228175,0.000777181954485648,334947.9121563198
341.47557766527893,2,3829.404694067741,459195.9708831132,329676.32505284547,21517.652842879914,549.8254448326342,0.0012378623294907773,359363.79171694076
347.2807152189373,2,4057.8023809362917,601143.3023266753,352834.26976728585,25660.076974909425,902.3113193805971,0.0019708888504895087,386668.27266959264
353.0858527725957,2,4299.699266949938,790586.6127313508,377376.19499791175,32507.98656581361,1500.9595168693736,0.0031116504864386624,418062.2376619481
358.89099032625404,2,4555.038076789091,1.0409904031733891e6,403381.57315586833,43911.38441298503,2501.208733462062,0.0048325095893678345,455475.1148261645
364.69612787991235,2,4823.508789633591,1.3664183102539582e6,430928.83537072135,62849.96553465786,4141.228581626607,0.007325421129041077,501965.09643470723
370.5012654335707,2,5104.52198729979,1.7787330067578105e6,460093.9252028022,94013.20485092809,6777.908362205324,0.010759637133260808,562297.5432212598
376.3064029872291,2,5397.197097804409,2.2834134280784074e6,490948.532529977,144628.30032982613,10936.656793193095,0.015211908234109471,643771.3772105912
382.11154054088746,2,5700.3546688298875,2.87511878168113e6,523558.4616828383,225621.30958602947,17375.364408764646,0.020581293340441058,757378.4460502779
434.5238095238095,3,0.1,0.24728698198358734,0.0,0.0,310.38490082602897,0.02866830134292826,8000.0
434.78281572474793,3,0.13267941289923835,0.3281096144222297,0.030002079056874915,80.44312384175846,310.76465791590095,0.028424467962693913,8080.650530584015
435.0418219256864,3,0.1717011246763623,0.4246249083630738,0.069279407975506,160.98204532076042,311.1025909576423,0.02818047869534298,8161.40614033948
435.3008281266248,3,0.21759357651063146,0.5381437330661328,0.11954364813915619,241.60594417444852,311.39877579112357,0.027936386608635493,8242.25772064721
435.5598343275633,3,0.2708772171908922,0.669958329891603,0.18264235783780441,322.30402295352803,311.65331533845114,0.027692244047966105,8323.19632187896
435.8188405285017,3,0.3320645353773012,0.8213425668707589,0.2605569313794909,403.06551388792394,311.86633911570965,0.027448102623104778,8404.213157158674
436.0778467294402,3,0.4016600926239158,0.993552204215875,0.35540054618244443,483.8796858588204,312.03800279731655,0.027204013195624377,8485.299608467818
436.3368529303786,3,0.48016055712011746,1.1878251700213573,0.4694161184577396,564.7358507935417,312.16848772807754,0.02696002586701223,8566.447231708993
436.59585913131707,3,0.5680547381429073,1.4053818455115021,0.6049742678992729,645.6233709546501,312.25800033719753,0.026716189967461744,8647.64775908755
436.8548653322555,3,0.6658236212423111,1.6474253592841197,0.7645712892147869,726.5316642039387,312.306771620347,0.02647255404534,8728.89310425221
437.11387153319396,3,0.7739404041325495,1.9151418898954469,0.950827142305373,807.450211463256,312.3150566230131,0.026229165857326014,8810.175368050004
437.3728777341324,3,0.8928705332566728,2.209700976138331,1.1664834346743402,888.3685626729537,312.2831338732159,0.02598607235921499,8891.486843103448
437.63188393507085,3,1.023071740966283,2.532255834319706,1.414401420692078,969.2763416269717,312.21130468864493,0.025743319697381303,8972.820014478457
437.89089013600926,3,1.1649940835162471,2.883943682501744,1.6975600384636753,1050.1632528903629,312.09989263677153,0.025500953200896005,9054.167565978743
438.14989633694773,3,1.3190799794798016,3.265886070216935,2.019053884772889,1131.0190886024275,311.9492428312307,0.025259017374289178,9135.52238112752
438.40890253788615,3,1.4857642488932898,3.679189213928661,2.3820912981132003,1211.8337313562222,311.75972144178405,0.02501755589095269,9216.877552015127
438.6679087388246,3,1.6654741530463468,4.124944337552936,2.789992352252802,1292.5971601781407,311.53171498749117,0.02477661158717265,9298.226380883078
438.92691493976304,3,1.858629434890097,4.6042280175150445,3.246186948748304,1373.299457597457,311.26562958252737,0.024536226456786395,9379.562380123909
439.18592114070145,3,2.0656423600537117,5.1181025318766435,3.7542128383531805,1453.9308145976204,310.9618902690988,0.024296441646452265,9460.879275535954
439.4449273416399,3,2.2869177583854206,5.667616212901653,4.317713746240821,1534.4815323781188,310.6209404287501,0.02405729745152606,9542.171012700894
439.70393354257834,3,2.5228530657512156,6.253803801991425,4.940437371562381,1614.9420288121885,310.24324097864377,0.02381883331253274,9623.43175558357
439.9629397435168,3,2.773838367365185,6.877686809764337,5.626233618554654,1695.3028426745736,309.82926982707124,0.02358108781222457,9704.655894870504
440.22194594445523,3,3.0402564405236627,7.540273875622016,6.379052495001412,1775.5546410505706,309.37952110987993,0.02334409867321583,9785.838048268597
440.4809521453937,3,3.322482798219332,8.242561130109667,7.202942492808269,1855.6882196850372,308.89450442225615,0.023107902756182738,9866.973060505268
440.7399583463321,3,3.6208857333889743,8.985532559118752,8.102048447621954,1935.694506349076,308.3747440547736,0.022872536058619837,9948.056003328309
440.9989645472706,3,3.93582636368167,9.77016036932557,9.080609860293581,2015.5645661649726,307.8207783756302,0.02263803371413923,10029.082181119984
441.257970748209,3,4.267658676735297,10.59740535452571,10.142959058076102,2095.2896048023176,307.2331591259416,0.02240442999230477,10110.04713314048
441.5169769491475,3,4.616729575953083,11.468217262548285,11.293519105459175,2174.860975000911,306.6124506174678,0.022171758298986488,10190.946631690897
441.7759831500859,3,4.983378926768038,12.383535162439545,12.53680235865635,2254.2701766453074,305.95922912649434,0.021940051177226683,10271.776687912532
442.03498935102436,3,5.367939603379883,13.344287811610966,13.877408393190034,2333.5088573427115,305.27408214682754,0.021709340308603192,10352.533551794753
442.2939955519628,3,5.770737534371573,14.35139401871561,15.32002213416776,2412.568819605777,304.5576076510479,0.021479656515080405,10433.213712174866
442.55300175290125,3,6.192091751870897,15.405763013669915,16.869412434591354,2491.4420193884926,303.81041336078357,0.02125102976133343,10513.813896738233
442.81200795383967,3,6.632314439643989,16.508294813081694,18.530429923998934,2570.120572998217,303.03311602656885,0.021023489157535175,10594.331072018167
443.0710141547781,3,7.091710980037868,17.659880580642593,20.308005269621507,2648.596758951193,302.2263407178075,0.020797062962592677,10674.762443396023
443.33002035571656,3,7.570580002625245,18.861402989421173,22.207147792550717,2726.8630179724855,301.39072014957856,0.02057177858782039,10755.105456249357
443.58902655665497,3,8.069213433249303,20.113736582615388,24.232943381205608,2804.911953025985,300.52689413566935,0.02034766260103874,10835.357802269009
443.84803275759344,3,8.58789654346013,21.417748132567453,26.39055261188031,2882.736334270751,299.63550880651485,0.02012474073108311,10915.51741516725
444.10703895853186,3,9.126908000330737,22.774296997845084,28.68520957269211,2960.3290992636785,298.717215883008,0.01990303787271354,10995.582468078292
444.36604515947033,3,9.686519916646551,24.18423547822007,31.12221995503409,3037.683354454418,297.7726720235449,0.01968257809190884,11075.55137356749
444.62505136040875,3,10.266997901455733,25.64840916736929,33.70695880666086,3114.792378194423,296.8025381835704,0.01946338463153591,11155.422783631217
444.8840575613472,3,10.868601110974227,27.167657303149916,36.444869643700656,3191.6496207370883,295.80747898813786,0.01924547991737771,11235.195589696992
445.14306376228564,3,11.491582299833118,28.74281311529541,39.34146262917914,3268.24870423761,294.7881621178202,0.01902888556451069,11314.868922623356
445.4020699632241,3,12.136187871843372,30.37470416833015,42.402312539982915,3344.5834227531177,293.7452577079241,0.018813622384015457,11394.442152685422
445.6610761641625,3,12.802657926018888,32.06415268877656,45.63305710445565,3420.647743072152,292.67943761555006,0.0185997103900104,11473.914882492734
445.920082365101,3,13.491226319370966,33.81197593108086,49.03939604137391,3496.4358080211664,291.5913750504253,0.018387168806994026,11553.286956531274
446.1790885660394,3,14.20212071393697,35.61898649980898,52.62708918242963,3571.94193480454,290.4817439190171,0.018176016077483845,11632.558456472534
446.4380947669779,3,14.93556262721835,37.485992676490135,56.40195425091236,3647.160614397122,289.3512180986914,0.017966269869938895,11711.729691920624
446.6971009679163,3,15.69176748470542,39.41379874773712,60.36986574001204,3722.086511550769,288.20047092189674,0.017757947086953545,11790.801200412137
446.95610716885477,3,16.470944672662146,41.40320532995831,64.5367537366801,3796.7144647944665,287.03017467487143,0.01755106387370958,11869.77374741628
447.2151133697932,3,17.273297591157373,43.45500969057344,68.90860219951978,3871.0394864342124,285.8410001109775,0.017345635626674762,11948.648326334749
447.2151133697932,4,0.1,0.24728698198358734,0.0,0.0,209.7389833482201,0.017345635626674762,8000.0
453.2107965466268,4,3.0709214327599286,7.616562095895313,6.786802956520259,1197.91660816786,188.7998952814644,0.013022299645750267,9208.81173183977
459.20647972346046,4,13.475387682872917,33.77179335409766,51.832160488797825,2260.6272230832387,165.1676606483862,0.009558565944221645,10320.679394714449
465.20216290029407,4,34.13307807746622,87.33432633078074,189.07889402667766,3185.076378934526,142.91439675477395,0.006904933351860179,11386.490364619614
471.1978460771277,4,66.33256830366564,175.3019197480566,484.63067687538074,3986.535065605725,124.0961908871237,0.004939818422218878,12487.619285954002
477.19352925396134,4,110.22526330650216,304.46013705827505,1008.7773055601753,4687.586222088457,109.20597716145701,0.003520127906267926,13716.938909899995
483.18921243079495,4,165.17452832234827,482.2376530685706,1830.2504770090513,5310.878457559579,97.87668943294713,0.0025115026105098034,15165.829543741078
489.18489560762856,4,230.04804836075937,717.1421941591994,3012.4022326891754,5875.72113032589,89.42565540912095,0.0018019255934412673,16916.95260845543
495.1805787844622,4,303.4499050645442,1018.928609495603,4610.953221416405,6397.210240366904,83.15830673401021,0.0013046748306004882,19041.124637297726
501.17626196129584,4,383.8952031976321,1398.6180279338848,6672.956449028767,6886.592823890093,78.49196724013437,0.0009558322515240288,21596.6457327706
507.17194513812944,4,469.9338653550845,1868.4528263682796,9236.650773550104,7352.042556748126,74.98083288999649,0.0007098173041952096,24629.928712175828
513.167628314963,4,560.2315748166991,2441.845055288483,12331.92459698271,7799.439521215402,72.29945733015995,0.0005348209436818039,28176.74172107532
519.1633114917968,4,653.6179595203823,3133.3705065473982,15981.162020575592,8233.008983056356,70.2153060119401,0.0004089356697393926,32263.694236196738
525.1589946686304,4,749.1083670397254,3958.831993362854,20200.296738695695,8655.798458156645,68.56324939884199,0.00031717686908398963,36909.76738867346
531.154677845464,4,845.9091866898292,4935.438828710511,24999.942708886178,9070.018670109945,67.22577541552464,0.0002493175854348319,42127.785954824096
537.1503610222976,4,943.4103713567769,6082.111623182928,30386.51905666332,9477.283653090964,66.118902114972,0.00019836946398062359,47925.78309534288
543.1460441991312,4,1041.1712963791367,7419.945223822749,36363.30720990647,9878.780695639523,65.18258350620727,0.0001595398255469049,54308.2275907292
549.1417273759648,4,1138.9029912887956,8972.85013017633,42931.41238622468,10275.392995487002,64.37429107346877,0.00012952409528520356,61277.10792841629
555.1374105527985,4,1236.449267872776,10768.400097396488,50090.615212301425,10667.790701962878,63.66468213656517,0.00010602802744545693,68832.87465347789
561.1330937296322,4,1333.7684037932809,12838.922212550277,57840.11123507322,11056.500291406635,63.0345575282435,8.744501407727777e-5,76975.24949187692
567.1287769064658,4,1430.9165791516882,15222.88490839147,66179.14644580154,11441.958087292329,62.47257658001591,7.26375091932043e-5,85703.91511437926
573.1244600832994,4,1528.0331002174953,17966.64411102301,75107.55876606728,11824.551500985826,61.973420133379705,6.078860206576918e-5,95019.09772151714
579.120143260133,4,1625.3286952775582,21126.675780834543,84626.24196978864,12204.65070976683,61.53627129175949,5.130135804523283e-5,104922.05991579448
585.1158264369666,4,1723.0751759866525,24772.39086105728,94737.54206765754,12582.631642127197,61.163613445389196,4.3731137231029754e-5,115415.52359331203
591.1115096138003,4,1821.598548860883,28989.7947050281,105445.60159107731,12958.893110863859,60.86042386729307,3.7740943160942725e-5,126504.03197937754
597.1071927906339,4,1921.2729529340236,33886.18278456292,116756.67041108987,13333.870940629036,60.63387841305488,3.307293874983553e-5,138194.26832071657
603.1028759674675,4,2022.5172178652224,39596.31525429966,128679.38248149677,13708.05119588685,60.49369822229238,2.9531332874069836e-5,150495.35417229717
609.0985591443011,4,2125.7925461094724,46290.54107416554,141225.01772180412,14081.989628332165,60.45329705814164,2.6973387299473533e-5,163419.12505788662
615.0942423211347,4,2231.600846405725,54185.5474569565,154407.75745520694,14456.338094042383,60.531974338032626,2.530662476730073e-5,176980.41305043938
621.0899254979685,4,2340.484948753862,63558.80462242916,168244.92312691745,14831.892479412658,60.75859192124069,2.4491620976115712e-5,191197.33780313007
627.0856086748021,4,2453.027953017593,74767.87946847631,182757.23258505398,15209.66373206772,61.177551818903616,2.4551199737054454e-5,206091.62449102814
633.0812918516357,4,2569.853558993075,88276.60114286914,197969.0345788933,15591.000869393976,61.8585840001901,2.5588667896127994e-5,221688.97666726404
639.0769750284693,4,2691.6255602738047,104690.49101755045,213908.564829708,15977.787060569157,62.91310019536831,2.782036793610143e-5,238019.50394907
645.0726582053029,4,2819.0468227943334,124804.93355931292,230608.17623407734,16372.763883675072,64.52213738461806,3.163208278625107e-5,255118.31455068983
651.0683413821365,4,2952.8565854882872,149670.54893969765,248104.58111816432,16780.086486561737,66.98506366006784,3.767607322250805e-5,273026.2581588722
657.0640245589702,4,3093.826154541809,180681.7166830749,266439.047908384,17206.26580228191,70.80588697912161,4.7038092001825055e-5,291791.1355902132
663.0597077358038,4,3242.7524994734467,219695.5320935152,285657.59335985343,17661.816578736285,76.84809724519012,6.152541499173694e-5,311469.4557240255
669.0553909126374,4,3400.4474168872584,269188.7669316323,305811.09839514625,18164.174510385903,86.6146974987314,8.416362861723364e-5,332129.54583964386
675.0510740894711,4,3567.725388049801,332460.73545826075,326955.36977913673,18742.91118761924,102.75597060117987,0.0001200496166173307,353856.8030289678
681.0467572663047,4,3745.384471416142,413882.2311849579,349151.1109402352,19449.10809380624,129.9867882925327,0.00017779907934792506,376762.971489825
687.0424404431383,4,3934.185392190001,519179.4321200644,372463.7606982274,20372.202265042557,176.7252368611051,0.00027194990308404603,401002.94921337726
693.038123619972,4,4134.8239116026025,655707.4579747953,396963.18493379443,21670.05874589624,257.9614983201218,0.0004268121807554063,426804.47443111584
699.0338067968056,4,4347.899848537979,832614.5574787362,422723.2337337156,23621.812319550903,400.1330984912784,0.000682300963755769,454520.5197059615
705.0294899736392,4,4573.882119256249,1.0607088761348675e6,449821.00237768923,26718.652230935935,649.0865453503941,0.0011020353226293459,484719.39133571484
711.0251731504728,4,4813.070963664743,1.351738795875186e6,478336.0270514011,31814.988622612047,1082.4673606070162,0.0017830565381461694,518335.0077654968
717.0208563273064,4,5065.560103283381,1.7167529975222072e6,508349.0477959314,40371.045239519764,1828.031600135632,0.0028644361432493422,556908.3618364356
723.01653950414,4,5331.200477784104,2.1633629566880246e6,539940.7890375364,54827.29967836593,3089.5362551717467,0.004528625331086632,602960.5962123998
729.0122226809738,4,5609.566791754702,2.692259162122903e6,573190.2681154256,79162.7992962366,5182.57105595597,0.006985564947438186,660549.8603305634
735.0079058578074,4,5899.937775144787,3.2942158708596732e6,608173.1999688342,119708.60916636918,8584.5600146838,0.010428315041415549,736082.8650390926
741.003589034641,4,6201.278871997681,3.9494141539274747e6,644960.043534376,186319.84976919828,14005.15144458997,0.014955160592376681,839485.2213443054
799.5238095238095,5,0.1,0.24728698198358734,0.0,0.0,310.3849008260291,0.028668301342928273,8000.0
805.6716655124737,5,3.5406143090423345,8.785627133049013,7.857440765761759,1914.6119022273726,308.5151333445324,0.022934513318064686,9926.68197719098
811.8195215011378,5,16.057173823530864,40.34637552803336,62.31420313098634,3757.39720620542,287.6497199906176,0.01765998236859972,11828.140234327911
817.9673774898021,5,41.41393213325412,106.73998618745027,231.87130497479455,5435.495546488427,255.90894967285374,0.013181129518977269,13680.015392152776
